"S0798-22592006000200013-ven","Aminas biógenas y bacterias en salchichón tipo milano: Efecto del tiempo de almacenamiento","Izquierdo, Pedro, Allara, María, García, Aiza, Torres, Gabriel, Rojas, Evelin, Piñero, María Ysabel","Revista Científica; 16(2); 186-194","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200013&lang=pt" 
"S0798-22592006000200003-ven","Respuestas inflamatorias y de anticuerpos contra Cladophialophora carrionii en caprinos","Martínez, Eustacia Coromoto, Rey-Valeirón, Catalina, Romero, Hilda, Yegres, Francisco","Revista Científica; 16(2); 113-117","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200003&lang=pt" 
"S0798-22592006000200002-ven","Composición lipídica de la membrana mitocondrial interna del músculo de Ascaris suum","Rojas Villarroel, Evelin, Suárez de Mata, Zadila, Izquierdo Córser, Pedro, Torres Ferrari, Gabriel, García Urdaneta, Aiza","Revista Científica; 16(2); 105-112","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200002&lang=pt" 
"S0798-22592006000200001-ven","","Fernández de D´Pool, Janice","Revista Científica; 16(2); 103-104","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200001&lang=pt" 
"S0798-22592006000200007-ven","Actividad reproductiva de la oveja Pelibuey durante la época del anestro: Influencia de la presencia del macho","Valencia, Javier, Porras, Antonio, Mejía, Octavio, Berruecos, José Manuel, Trujillo, Jahel, Zarco, Luis","Revista Científica; 16(2); 136-141","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200007&lang=pt" 
"S0798-22592006000200006-ven","Producción y mercadeo de carne de conejo en el Estado Trujillo, Venezuela","Osechas, Darío, Becerra Sánchez, Ligia M.","Revista Científica; 16(2); 129-135","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200006&lang=pt" 
"S0798-22592006000200005-ven","Maduración in vitro de ovocitos de gatas tratadas con hormona folículo estimulante (FSH)","Sánchez Riquelme, Alfonso, López Zamorano, Leonardo, Silva Jiménez, Mauricio, Berland Olea, Marco","Revista Científica; 16(2); 124-128","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200005&lang=pt" 
"S0798-22592006000200004-ven","Utilización de las tarjetas FTA® para el diagnóstico molecular del virus de la enfermedad de NEWCASTLE en muestras de fluido alantoideo","Perozo, Francisco, Villegas, Pedro, Alvarado, Iván, Estévez, Carlos, Rivera, Sergio, Mavárez, Yaneth","Revista Científica; 16(2); 118-123","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200004&lang=pt" 
"S0798-22592006000200009-ven","Biodisponibilidad del fósforo de cereales en aves","Hernández, Glenn, Godoy, Susmira, Chicco, Claudio F.","Revista Científica; 16(2); 149-154","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200009&lang=pt" 
"S0798-22592006000200008-ven","Heredabilidad estimada y comparación de genotipos puros en porcinos de las razas Duroc, Landrace y Yorkshire y en cruces recíprocos de las razas Landrace y Yorkshire, para grasa dorsal y peso a 154 días","Martínez Gamba, Roberto, Salmerón Sosa, Frida, López Alcántar, Manuel","Revista Científica; 16(2); 142-148","Revista Científica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592006000200008&lang=pt" 
"S0102-76382006000100017-scl","Aneurisma do ventrículo esquerdo em paciente com lupus eritematoso sistêmico: relato de caso","Cardoso, Edmilson, Moraes, Fernando, Lampreia, Diana, Moraes, Carlos R.","Brazilian Journal of Cardiovascular Surgery; 21(1); 95-97","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100017&lang=pt" 
"S0102-76382006000100016-scl","Ruptura subaguda da parede livre do ventrículo esquerdo pós-infarto agudo do miocárdio: relato de caso e revisão de literatura","Colafranceschi, Alexandre Siciliano, Côrtes, Denise Castro de Souza, Monteiro, Andrey José de Oliveira, Canale, Leonardo","Brazilian Journal of Cardiovascular Surgery; 21(1); 92-94","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100016&lang=pt" 
"S0102-76382006000100015-scl","Tratamento com cardioversor-desfibrilador implantável e ressincronização cardíaca: isolados ou associados?","Kalil, Carlos, Nery, Pablo Balbuena, Bartholomay, Eduardo, Albuquerque, Luciano Cabral","Brazilian Journal of Cardiovascular Surgery; 21(1); 85-91","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100015&lang=pt" 
"S0102-76382006000100022-scl","Diretrizes da Aorta","","Brazilian Journal of Cardiovascular Surgery; 21(1); 108-109","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100022&lang=pt" 
"S0102-76382006000100021-scl","Norman Shumway","Stolf, Noedir","Brazilian Journal of Cardiovascular Surgery; 21(1); 106-107","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100021&lang=pt" 
"S0102-76382006000100020-scl","Endoarterite em adulto com tetralogia de Fallot","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Gaillard, Alfredo Lara, Beani, Lílian","Brazilian Journal of Cardiovascular Surgery; 21(1); 104-105","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100020&lang=pt" 
"S0102-76382006000100019-scl","Justaposição de apêndices atriais à direita na tetralogia de Fallot","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Piteri, Rafael Clark de Oliveira, Diaz Suarez, Gustavo Eduardo","Brazilian Journal of Cardiovascular Surgery; 21(1); 102-103","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100019&lang=pt" 
"S0102-76382006000100007-scl","Avaliação do EuroSCORE como preditor de mortalidade em cirurgia de revascularização miocárdica no Instituto do Coração de Pernambuco","Moraes, Fernando, Duarte, Carlos, Cardoso, Edmílson, Tenório, Euclides, Pereira, Virgílio, Lampreia, Diana, Wanderley, João, Moraes, Carlos R.","Brazilian Journal of Cardiovascular Surgery; 21(1); 29-34","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100007&lang=pt" 
"S0102-76382006000100008-scl","Estudo comparativo randomizado da evolução imediata dos pacientes com artéria radial anastomosada proximalmente na aorta ou como enxerto composto","Sobral, Marcelo Luiz Peixoto, Santos, Gilmar Geraldo dos, Santos, Luis Alberto Saraiva, Haddad, Victor Luiz Santos, Avelar Júnior, Silas Fernandes de, Stolf, Noedir Antonio Groppo","Brazilian Journal of Cardiovascular Surgery; 21(1); 35-41","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100008&lang=pt" 
"S0102-76382006000100009-scl","Ultrafiltração convencional com modificação técnica no tratamento cirúrgico dos defeitos cardíacos congênitos","Castro, Reginaldo Pereira de, Croti, Ulisses Alexandre, Machado, Maurício de Nassau, Murillo, Harold Gonzalez, Rincon, Omar Yesid Prieto, Policarpo, Sebastião Rodrigues, Finoti, Renata Geron, Braile, Domingo Marcolino","Brazilian Journal of Cardiovascular Surgery; 21(1); 42-49","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100009&lang=pt" 
"S0102-76382006000100010-scl","Avaliação dos efeitos da circulação extracorpórea na formação de cálculos biliares","Costa, Sergio Renato Pais, Goldenberg, Alberto, Matos, Delcio, Buffolo, Enio","Brazilian Journal of Cardiovascular Surgery; 21(1); 50-54","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100010&lang=pt" 
"S0102-76382006000100011-scl","Aneurismectomia de ventrículo esquerdo com o coração batendo ininterruptamente: resultados imediatos","Campagnucci, Valquíria Pelisser, Rivetti, Luis Antonio, Pinto e Silva, Ana Maria Rocha, Gandra, Sylvio Matheus de Aquino, Pereira, Wilson Lopes","Brazilian Journal of Cardiovascular Surgery; 21(1); 55-61","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100011&lang=pt" 
"S0102-76382006000100012-scl","Endarterectomia de carótida em paciente acordado","Santos, Paulo César, Fabri, Hélio Antônio, Cunha, Cláudio Ribeiro da, Martins, Carlos Alberto da Cunha, Shinosaki, Jullyanna Sabrysna Morais, Neves, Adriano Silva, Queiroz, Olair Alves de, Rodrigues, Alexandre Menezes","Brazilian Journal of Cardiovascular Surgery; 21(1); 62-67","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100012&lang=pt" 
"S0102-76382006000100013-scl","Depressão como fator de risco de morbidade imediata e tardia pós-revascularização cirúrgica do miocárdio","Pinton, Fábio Augusto, Carvalho, Cecília Freire de, Miyazaki, Maria Cristina de Oliveira Santos, Godoy, Moacir Fernandes de","Brazilian Journal of Cardiovascular Surgery; 21(1); 68-74","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100013&lang=pt" 
"S0102-76382006000100014-scl","Avaliação da interferência da tolerância oral na rejeição do transplante de coração alogênico avascular na orelha de camundongo","Valencia, Alberto, Bastos, Eduardo Sérgio, Conceição, Vinicius da, Campos, Sylvia Maria da Nicolau, Carvalho, Isabela di Puglia, Madi, Kalil, Teixeira, Gerlinde","Brazilian Journal of Cardiovascular Surgery; 21(1); 75-84","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100014&lang=pt" 
"S0102-76382006000100005-scl","Diretrizes para o tratamento cirúrgico das doenças da aorta da Sociedade Brasileira de Cirurgia Cardiovascular","Albuquerque, Luciano Cabral, Braile, Domingo Marcolino, Palma, José Honório, Gomes, Walter José, Coselli, Joseph","Brazilian Journal of Cardiovascular Surgery; 21(1); 1-23","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382006000100005&lang=pt" 
"S0103-166X2006000100001-scl","Avaliando a motivação para mudança em dependentes de cocaína","Orsi, Mylène Magrinelli, Oliveira, Margareth da Silva","Estudos de Psicologia (Campinas); 23(1); 3-12","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100001&lang=pt" 
"S0103-166X2006000100003-scl","As representações sociais da depressão em adolescentes no contexto do ensino médio","Barros, Airton Pereira do Rêgo, Coutinho, Maria da Penha de Lima, Araújo, Ludgleydson Fernandes, Castanha, Alessandra Ramos","Estudos de Psicologia (Campinas); 23(1); 19-28","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100003&lang=pt" 
"S0103-166X2006000100005-scl","Representações sociais de professores sobre afetividade","Ribeiro, Marinalva Lopes, Jutras, France","Estudos de Psicologia (Campinas); 23(1); 39-45","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100005&lang=pt" 
"S0103-166X2006000100006-scl","Identidade judaica: considerações psicológicas acerca da dimensão religiosa","Epelboim, Solange","Estudos de Psicologia (Campinas); 23(1); 47-54","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100006&lang=pt" 
"S0103-166X2006000100007-scl","Treino de mães na interação com os filhos durante a realização da tarefa escolar","Scarpelli, Paula Brandão, Costa, Carlos Eduardo, Souza, Sílvia Regina de","Estudos de Psicologia (Campinas); 23(1); 55-65","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100007&lang=pt" 
"S0103-166X2006000100009-scl","Profissionais que trabalham com AIDS e suas representações sociais sobre o atendimento e o tratamento","Ribeiro, Cristiane Galvão, Coutinho, Maria da Penha Lima, Saldinha, Ana Alayde Werba, Castanha, Alessandra Ramos","Estudos de Psicologia (Campinas); 23(1); 75-81","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100009&lang=pt" 
"S0103-166X2006000100010-scl","Leitura compreensiva e utilização de estratégias de aprendizagem em alunos de Psicologia","Santos, Acácia Aparecida Angeli dos, Vendramini, Claudette Maria Medeiros, Suehiro, Adriana Cristina Boulhoça, Santos, Ligia Angeli Dias dos","Estudos de Psicologia (Campinas); 23(1); 83-91","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100010&lang=pt" 
"S0103-166X2006000100002-scl","Tarefas de desenvolvimento do adulto idoso","Witter, Geraldina Porto","Estudos de Psicologia (Campinas); 23(1); 13-18","Estudos de Psicologia (Campinas)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2006000100002&lang=pt" 
"S0213-91112006000200014-esp","Historia de cribado en mujeres con cáncer infiltrante de cuello uterino","Sanjosé, Silvia de, Alejo, Maria, Combalia, Neus, Culubret, Montserrat, Tarroch, Xavier, Badal, Josep Maria, Méndez, Imma, Autonell, Josefina, Bosch, F Xavier","Gaceta Sanitaria; 20(2); 166-170","Gaceta Sanitaria","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112006000200014&lang=pt" 
