"S0104-40602014000200008-scl","A intricada leitura de literatura - um novo processo socioeducacional de conhecimento","Tinoco, Robson Coelho","Educar em Revista; (52); 121-136","Educar em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602014000200008&lang=pt" 
"S0104-40602014000200009-scl","Literatura no Currículo da Escola Capixaba de Ensino Médio","Dalvi, Maria Amélia","Educar em Revista; (52); 137-153","Educar em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602014000200009&lang=pt" 
"S0104-40602014000200015-scl","Educação inclusiva: desafio, descuido e responsabilidade de cursos de licenciatura","Cruz, Gilmar de Carvalho, Glat, Rosana","Educar em Revista; (52); 257-273","Educar em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602014000200015&lang=pt" 
"S0104-40602014000200017-scl","Local, nacional e universal nos estudos históricos de Educação Comparada: o caso das Ações Afirmativas na era genômica","Vitorino, Artur José Renda","Educar em Revista; (52); 291-303","Educar em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40602014000200017&lang=pt" 
"S1980-85852014000100008-scl","The educational integration of separated minors: a comparison of the situations in France and Quebec","Lemaire, Eva","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 113-132","REMHU : Revista Interdisciplinar da Mobilidade Humana","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100008&lang=pt" 
"S1980-85852014000100009-scl","Construção das identidades de jovens de origem imigrante em Europa: resultados dum projeto europeu","Padilla, Beatriz, Ortiz, Alejandra","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 133-158","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100009&lang=pt" 
"S1980-85852014000100002-scl","Niñez y adolescencia en el contexto de la migración: principios, avances y desafíos en la protección de sus derechos en América Latina y el Caribe","Cernadas, Pablo Ceriani, García, Lila, Salas, Ana Gómez","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 9-28","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100002&lang=pt" 
"S1980-85852014000100003-scl","Estrategias familiares de los jóvenes marroquíes emigrados a Andalucía (España) en los últimos años","Capote, Alberto","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 29-46","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100003&lang=pt" 
"S1980-85852014000100006-scl","Menores no acompañados y no protegidos: resultados de una investigación en cuatro Estados europeos","Hernández, Daniel Senovilla","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 81-96","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100006&lang=pt" 
"S1980-85852014000100007-scl","Il riconoscimento del progetto migratorio del minore e la valorizzazione della rete parentale nell&#039;accoglienza dei minori stranieri non accompagnati: l&#039;evoluzione della presa in carico nel comune di Cremona (2005 - 2011)","Giordano, Carlo","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 97-112","REMHU : Revista Interdisciplinar da Mobilidade Humana","Italiano","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100007&lang=pt" 
"S1980-85852014000100004-scl","Crescere sulla frontiera: dal trauma alla memoria in bambini e adolescenti migranti","Micco, Virginia De","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 47-62","REMHU : Revista Interdisciplinar da Mobilidade Humana","Italiano","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100004&lang=pt" 
"S1980-85852014000100011-scl","&quot;Bolivianos&quot; en la &quot;escuela argentina&quot;: representaciones acerca de los hijos de inmigrantes bolivianos en una escuela de la periferia urbana","Domenech, Eduardo","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 171-188","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100011&lang=pt" 
"S1980-85852014000100010-scl","I giovani migranti nelle scuole italiane: percorsi formativi, disuguaglianze, risorse","Colombo, Maddalena","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 159-170","REMHU : Revista Interdisciplinar da Mobilidade Humana","Italiano","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100010&lang=pt" 
"S1980-85852014000100013-scl","A segunda geração de latino-americanos na cidade de São Paulo: a questão do idioma","Oliveira, Gabriela Camargo de","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 213-230","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100013&lang=pt" 
"S1980-85852014000100012-scl","La escolaridad como hito en las biografías de los hijos de bolivianos en Buenos Aires","Gavazzo, Natalia, Beheran, Mariana, Novaro, Gabriela","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 189-212","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100012&lang=pt" 
"S1980-85852014000100014-scl","Família e inserção laboral de jovens migrantes na indústria de confecção","Freitas, Patrícia Tavares de","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 231-246","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100014&lang=pt" 
"S0020-38742014000100006-scl","Da relevância pública dos espaços livres um estudo sobre metrópoles e capitais brasileiras","Queiroga, Eugenio Fernandes","Revista do Instituto de Estudos Brasileiros; (58); 105-132","Revista do Instituto de Estudos Brasileiros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0020-38742014000100006&lang=pt" 
"S0020-38742014000100004-scl","Curral de reses, curral de almas introdução à urbanização dos &quot;Certoens&quot; das capitanias do Norte (séculos XVII-XIX)","Arraes, Esdras","Revista do Instituto de Estudos Brasileiros; (58); 51-77","Revista do Instituto de Estudos Brasileiros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0020-38742014000100004&lang=pt" 
"S0020-38742014000100002-scl","Periphery as a work eccentric modernities and lusophone-tropical rearrangements","Vecchi, Roberto","Revista do Instituto de Estudos Brasileiros; (58); 17-34","Revista do Instituto de Estudos Brasileiros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0020-38742014000100002&lang=pt" 
"S0020-38742014000100003-scl","Esquerdas, política e cultura no Brasil (1950-1970) um balanço historiográfico","Napolitano, Marcos","Revista do Instituto de Estudos Brasileiros; (58); 35-50","Revista do Instituto de Estudos Brasileiros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0020-38742014000100003&lang=pt" 
"S0104-14282014000300012-scl","Efeito da modificação de superfície de fibras nas propriedades mecânicas de compósitos a base de poli (tereftalato de butileno) reforçado por fibras naturais inorgânicas","Rzatki, Felipe Darabas, Barra, Guilherme Mariz de Oliveira","Polímeros; 24(3); 344-350","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300012&lang=pt" 
"S0104-14282014000300020-scl","Membranas híbridas com potencial uso em células a combustível - parte 2: nanocompósitos de poli(carbonato) sulfonado","Gomes, Ana Catarina de Oliveira, Machado, Isabela Maria Muglia, Ruvolo Filho, Adhemar Collà, Pessan, Luiz A., Paranhos, Caio Marcio","Polímeros; 24(3); 402-410","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300020&lang=pt" 
"S0104-14282014000300021-scl","Técnicas FT-IR (PAS, UATR e Objetiva ATR) Aplicadas à Caracterização de EPDM Modificada com Plasma","Santos, Renata Patrícia dos, Oliveira Junior, Mauro Santos de, Mattos, Elizabeth da Costa, Diniz, Milton Faria, Dutra, Rita de Cássia Lazzarini","Polímeros; 24(3); 411-416","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300021&lang=pt" 
"S0104-14282014000300003-scl","Characterization of additives typically employed in EPDM formulations by using FT-IR of gaseous pyrolyzates","Sanches, Natália Beck, Navarro, Silvana, Diniz, Milton Faria, Dutra, Rita de Cássia Lazzarini","Polímeros; 24(3); 269-275","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300003&lang=pt" 
"S0104-14282014000300004-scl","Thermal, rheological and morphological properties of poly (Lactic Acid) (PLA) and talc composites","Cipriano, Talita Ferreira, Silva, Ana Lúcia Nazareth da, Silva, Antonio Henrique Monteiro da Fonseca Thomé da, Sousa, Ana Maria Furtado de, Silva, Gustavo Monteiro da, Rocha, Marisa Guimarães","Polímeros; 24(3); 276-282","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300004&lang=pt" 
"S0104-14282014000300005-scl","Preparation and Structural Characterization of Hydroxylethyl Methacrylate Grafted Natural Rubber Latex","Wei, Feiyun, Yu, Heping, Zeng, Zongqiang, Liu, Hongchao, Wang, Qifang, Wang, Jianlong, Li, Sidong","Polímeros; 24(3); 283-290","Polímeros","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300005&lang=pt" 
"S0104-14282014000300006-scl","Mejoramiento de las propiedades de tensión en WPC de LDPE: HIPS/fibra natural mediante entrecruzamiento con DCP","Delgado Tobón, Arnoldo Emilio, Aperador Chaparro, William Arnulfo, Gómez Rivera, William","Polímeros; 24(3); 291-299","Polímeros","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300006&lang=pt" 
"S0104-14282014000300007-scl","Efeito dos solventes orgânicos sobre o comportamento físico-químico do polietileno de alta densidade (PEAD) e polipropileno (PP)","Pereira, Thieres Magaive Costa, Domingos, Eloilson, Castro, Eustáquio Vinícius Ribeiro de, Romão, Wanderson, Sena, Geovane Lopes de, Sena, Denise Rocco de","Polímeros; 24(3); 300-306","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300007&lang=pt" 
"S0104-14282014000300008-scl","Inflamabilidade de nanocompósitos de polipropileno/argila organofílica","Alves, Tatianny Soares, Barbosa, Renata, Carvalho, Laura Hecker de, Canedo, Eduardo Luis","Polímeros; 24(3); 307-313","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300008&lang=pt" 
"S0104-14282014000300017-scl","Obtenção e caracterização de membranas obtidas a partir de blendas poliméricas de poliamida 6","Bezerra, Elieber Barros, Leite, Amanda Melissa Damião, Araújo, Edcleide Maria, Mélo, Tomás Jeferson Alves de","Polímeros; 24(3); 381-387","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300017&lang=pt" 
"S0104-14282014000300016-scl","Comparação entre nanocompósitos de polietileno/nanotubos de carbono e polietileno/nanolâminas de grafeno obtidos por polimerização in situ","Fim, Fabiana de Carvalho, Radaelli, Gislaine, Azambuja, Denise Schermann, Galland, Griselda Barrera","Polímeros; 24(3); 373-380","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300016&lang=pt" 
"S0104-14282014000300014-scl","Membrana de PLDLA-TMC como protetor na regeneração do tendão calcâneo: Estudo in vivo em coelhos","Duek, Julia Rezende, Riquetto, Mayara Lopes, Jesus, Daniel Contri, Sabongi Neto, João José, Barbo, Maria Lourdes Peri, Duek, Eliana Aparecida de Rezende, Motta, Adriana Cristina","Polímeros; 24(3); 360-366","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300014&lang=pt" 
"S0104-14282014000300013-scl","Síntese do polipirrol com surfactantes aniônicos visando aplicações como absorvedores de micro-ondas","Campos, Regiane Aparecida Medeiros, Faez, Roselena, Rezende, Mirabel Cerqueira","Polímeros; 24(3); 351-359","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300013&lang=pt" 
"S0104-14282014000300011-scl","Nanocompósitos poliméricos de polietileno de alta densidade contendo hidróxidos duplos lamelares intercalados com ânions derivados de corantes azo","Zimmermann, Ademir, Jaerger, Silvia, Wypych, Fernando, Zawadzki, Sonia Faria","Polímeros; 24(3); 332-343","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300011&lang=pt" 
"S0104-14282014000300010-scl","Potencialidades da análise de fluxo de materiais no processo produtivo de fibras ópticas poliméricas","Pinto, Julian Torres de Miranda, Amaral, Karen Juliana, Janissek, Paulo","Polímeros; 24(3); 324-331","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300010&lang=pt" 
"S0104-14282014000300018-scl","Efeito do tratamento alcalino de fibras de Curauá sobre as propriedades de compósitos de matriz biodegradável","Beltrami, Lílian Vanessa Rossa, Cristine Scienza, Lisete, Zattera, Ademir José","Polímeros; 24(3); 388-394","Polímeros","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282014000300018&lang=pt" 
"S1980-85852014000100005-scl","Detención de menores extranjeros no acompañados en Europa: la necesidad de garantizar efectivamente los derechos ya reconocidos","López Ulla, Juan Manuel","REMHU : Revista Interdisciplinar da Mobilidade Humana; 22(42); 63-80","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852014000100005&lang=pt" 
