"S0034-74502012000400014-col","A propósito de un caso de autoamputación peneana","Toro-Herrera, Sandra Milena, Oviedo Lugo, Gabriel Fernando, Zuleta González, Pablo","Revista Colombiana de Psiquiatría; 41(4); 910-919","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400014&lang=pt" 
"S0034-74502012000400015-col","Riesgo y uso de escalas diagnósticas en trastornos del comportamiento alimentario (TCA)","Ochoa-Orozco, Sergio Andrés, Echeverri-Cataño, Luis Felipe, Brito-Carvajal, Cristian David, Rodríguez-Morales, Alfonso J.","Revista Colombiana de Psiquiatría; 41(4); 920-922","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400015&lang=pt" 
"S0034-74502012000400012-col","Memoria declarativa congruente con sintomatología depresiva","Botelho de Oliveira, Silvia, Suárez Flórez, Ruth Natalia, Vásquez Caballero, Diego Andrés","Revista Colombiana de Psiquiatría; 41(4); 881-899","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400012&lang=pt" 
"S0034-74502012000400013-col","Aproximación crítica a los trastornos somatomorfos en niños","Ramos Guevara, Juan David, Vásquez, Rafael","Revista Colombiana de Psiquiatría; 41(4); 900-909","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400013&lang=pt" 
"S0034-74502012000400010-col","¿Sería útil la depuración de los trastornos mentales comunes en pacientes hiperfrecuentadores de servicios de salud en cuidado primario?","Rincón-Hoyos, Hernán G., Rodríguez López, Mérida R., Villa Ruiz, Ana María, Hernández, Carlos Augusto, Ramos, Martha Lucía","Revista Colombiana de Psiquiatría; 41(4); 853-866","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400010&lang=pt" 
"S0034-74502012000400011-col","Confiabilidad y validez de la escala para homofobia en estudiantes de medicina","Campo-Arias, Adalberto, Lafaurie, María Mercedes, Gaitán-Duarte, Hernando G.","Revista Colombiana de Psiquiatría; 41(4); 867-880","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400011&lang=pt" 
"S0034-74502012000400009-col","Polaridad predominante en pacientes bipolares tipo I. Estudio en una población aislada con alta prevalencia de trastornos de ánimo","Toro Obando, Antonio Carlos, Agudelo García, Ángela María, Gallo Rodríguez, María Aurora, Restrepo Palacio, Tomás Felipe, Soto Ontoso, Miguel, Tamayo, Alejandra, López Jaramillo, Carlos Alberto","Revista Colombiana de Psiquiatría; 41(4); 842-852","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400009&lang=pt" 
"S0034-74502012000400008-col","Plan de implementación de dos Guías de Práctica Clínica (GPC) contenidas en las Guías de Atención Integral (GAI) en el Sistema General de Seguridad Social en Salud de Colombia: A) &quot;Detección temprana del episodio depresivo y trastorno depresivo recurrente en adultos. Atención integral de los adultos con diagnóstico de episodio depresivo o trastorno depresivo recurrente (GPC-depresión)&quot;. B) &quot;Detección temprana, diagnóstico y tratamiento de la fase aguda de intoxicación de pacientes mayores de 18 años con abuso o dependencia del alcohol (GPC-alcohol)&quot;","Sánchez Díaz, Natalia, Duarte Osorio, Andrés","Revista Colombiana de Psiquiatría; 41(4); 826-841","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400008&lang=pt" 
"S0034-74502012000400001-col","María Isabel Posada: Galatea","","Revista Colombiana de Psiquiatría; 41(4); 714-714","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400001&lang=pt" 
"S0034-74502012000400003-col","Guía de atención integral para la detección temprana y diagnóstico del episodio depresivo y trastorno depresivo recurrente en adultos. Atención integral de los adultos con diagnóstico de episodio depresivo o trastorno depresivo recurrente Parte I: Factores de riesgo, tamización, diagnóstico y evaluación de riesgo de suicidio en pacientes con diagnóstico de depresión","Gómez-Restrepo, Carlos, Bohórquez Peñaranda, Adriana Patricia, García Valencia, Jenny, Rodríguez Guarín, Maritza, Bravo Narváez, Eliana, Jaramillo, Luis Eduardo, Palacio Acosta, Carlos Alberto, Sánchez Pedraza, Ricardo, Castro Díaz, Sergio Mario","Revista Colombiana de Psiquiatría; 41(4); 719-739","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400003&lang=pt" 
"S0034-74502012000400002-col","Editorial","Palacio A., Carlos A.","Revista Colombiana de Psiquiatría; 41(4); 715-716","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400002&lang=pt" 
"S0034-74502012000400005-col","Guía de atención integral para la detección temprana y diagnóstico del episodio depresivo y trastorno depresivo recurrente en adultos. Atención integral de los adultos con diagnóstico de episodio depresivo o trastorno depresivo recurrente Parte III: Tratamiento de la depresión resistente y la depresión con psicosis, tratamiento con terapia ocupacional y hospital día","Gómez-Restrepo, Carlos, Peñaranda, Adriana Patricia Bohórquez, Valencia, Jenny García, Guarín, Maritza Rodríguez, Ángel, Juliana Rodríguez, Jaramillo, Luis Eduardo, Acosta, Carlos Alberto Palacio, Pedraza, Ricardo Sánchez, Díaz, Sergio Mario Castro, Bradford, Ana María de la Hoz","Revista Colombiana de Psiquiatría; 41(4); 774-786","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400005&lang=pt" 
"S0034-74502012000400007-col","Guía de práctica clínica para la detección temprana, diagnóstico y tratamiento de la fase aguda de intoxicación de pacientes con abuso o dependencia del alcohol: Parte II: Evaluación y manejo de los pacientes con intoxicación aguda por alcohol","de la Espriella Guerrero, Ricardo, de la Hoz Bradford, Ana María, Uribe-Holguín Zárate, Alina, Rodríguez Lee, Patricia, Cote Menéndez, Miguel, Cano Rentería, Ana María, Hernández, Delia Cristina, Cardeño, Carlos, Cortés Barré, Michelle, Hernández Kunzel, Gabriel, Gómez-Restrepo, Carlos","Revista Colombiana de Psiquiatría; 41(4); 805-825","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400007&lang=pt" 
"S0034-74502012000400006-col","Guía de práctica clínica para la detección temprana, diagnóstico y tratamiento de la fase aguda de intoxicación de pacientes con abuso o dependencia del alcohol Parte I: Tamización, detección temprana y factores de riesgo en pacientes con abuso o dependencia del alcohol","de la Espriella Guerrero, Ricardo, de la Hoz Bradford, Ana María, Gómez-Restrepo, Carlos, Uribe-Holguín Zárate, Alina, Cote Menéndez, Miguel, Cortés Barré, Michelle, Cano Rentería, Ana María, Hernández, Delia Cristina","Revista Colombiana de Psiquiatría; 41(4); 787-804","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000400006&lang=pt" 
"S0034-74502012000500006-col","Simulación clínica y aprendizaje emocional","Amaya Afanador, Adalberto","Revista Colombiana de Psiquiatría; 41(); 44-51","Revista Colombiana de Psiquiatría","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502012000500006&lang=pt" 
