"S1726-46342012000100021-per","Lesiones traumáticas recientes en casos de violencia familiar","Pacheco, José, Díaz, Noelia, de La Cruz, Nancy","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 139-142","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100021&lang=pt" 
"S1726-46342012000100027-per","Sobredemanda del campo clínico para estudiantes de Medicina","Montenegro-Idrogo, Juan J, Montañez- Valverde, Raúl, Sánchez-Tonohuye, Julio","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 155-157","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100027&lang=pt" 
"S1726-46342012000100030-per","Pacientes hospitalizados y el grado de conocimientos sobre su enfermedad","Málaga, Germán, Kanashiro-Azabache, Koey, Jiménez-Viñas, Carlos, Barrionuevo, Patricia","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 159-160","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100030&lang=pt" 
"S1726-46342012000100031-per","Aplicación de pruebas rápidas para el diagnóstico de sífilis en zonas rurales","Calderon-Anyosa, Renzo, Ponce, Oscar J, Tapia-Tapia, J. Carlos, García, Patricia J","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 160-161","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100031&lang=pt" 
"S1726-46342012000100036-per","Manejo empírico de las adicciones en el Perú","Nizama-Vía, Ayar, Nizama-Valladolid, Martín","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 167-167","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100036&lang=pt" 
"S1726-46342012000100002-per","Los problemas de la violencia y las adicciones en el contexto peruano","Fiestas, Fabián","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 09-11","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100002&lang=pt" 
"S1726-46342012000100003-per","Eficacia de las comunidades terapéuticas en el tratamiento de problemas por uso de sustancias psicoactivas: una revisión sistemática","Fiestas, Fabián, Ponce, Javier","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 12-20","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100003&lang=pt" 
"S1726-46342012000100001-per","Revista Peruana de Medicina Experimental y Salud Pública: 70 años cumpliendo sus metas y proyectándose al futuro","Burstein, Zuño, Cabezas, César","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 06-08","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100001&lang=pt" 
"S1726-46342012000100006-per","Factores asociados a violencia física reciente de pareja hacia la mujer en el Perú, 2004-2007","Blitchtein-Winicki, Dora, Reyes-Solari, Esperanza","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 35-43","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100006&lang=pt" 
"S1726-46342012000100007-per","¿Quién es la víctima y quién el agresor en la violencia física entre parejas? Estudio epidemiológico en siete ciudades del Perú","Fiestas, Fabián, Rojas, Ruth, Gushiken, Alfonso, Gozzer, Ernesto","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 44-52","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100007&lang=pt" 
"S1726-46342012000100004-per","Membresía a barras bravas y su influencia en el uso de drogas","López-Quintero, Catalina, Neumark, Yehuda","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 21-27","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100004&lang=pt" 
"S1726-46342012000100005-per","Maltrato infantil y del adolescente registrado en un hospital de referencia nacional, 2006 - 2011","Escalante-Romero, Lorena, Huamaní, Charles, Serpa, Hilda, Urbano-Durand, Carlos, Farfán-Meza, Gaudy, Ferrer-Salas, Carolina, Granados-Chávez, Gilda","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 28-34","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100005&lang=pt" 
"S1726-46342012000100008-per","Serotipos de neumococo en niños portadores antes de la vacunación antineumocócica en el Perú","Mercado, Erik H, Egoavil, Martha, Horna, Sara G, Torres, Nancy, Velásquez, Ricardo, Castillo, María E, Chaparro, Eduardo, Hernández, Roger, Silva, Wilda, Campos, Francisco E, Sáenz, Andrés, Hidalgo, Félix, Letona, Carolina, Valencia, Ángel G, Cerpa, Rosario, López-de-Romaña, Bernardo, Pando, Jackeline, Torres, Berenice, Castillo, Fiorella, Calle, Andrea, Rabanal, Synthia, Ochoa, Theresa J","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 53-60","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100008&lang=pt" 
"S1726-46342012000100009-per","Efecto del aceite esencial de Aloysia triphylla britton (cedrón) sobre el Trypanosoma cruzi en ratones","Rojas, Juan, Palacios, Olga, Ronceros, Sergio","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 61-68","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100009&lang=pt" 
"S1726-46342012000100018-per","Acceso y usabilidad de medicamentos: propuesta para una definición operacional","Oscanoa, Teodoro J","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 119-126","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100018&lang=pt" 
"S1726-46342012000100028-per","Diferencias en la detección de anemia en la altura según la Organización Mundial de la salud","Loza, Javier, Dulanto, Augusto, Paz-Marchena, Aldo, Málaga, Germán, Ticse, Ray","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 157-158","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100028&lang=pt" 
"S1726-46342012000100025-per","Comentarios al artículo &quot;Ética e Investigación&quot;","Gonorazky, Sergio Eduardo","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 153-154","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100025&lang=pt" 
"S1726-46342012000100026-per","Comentarios al artículo &quot;Ética e Investigación&quot; - Réplica de autores","Zavala, Salomón, Alfaro-Mantilla, Julio","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 154-155","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100026&lang=pt" 
"S1726-46342012000100020-per","Presentación atípica de piomiositis tropical difusa de psoas por Staphylococcus aureus meticilino resistente","Ticse, Ray, Melgarejo, Weymar, Fuentes-Dávila, Alfredo, Ortíz, Jesús, Zegarra, Jaime","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 135-138","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100020&lang=pt" 
"S1726-46342012000100011-per","Evaluación de la calidad de información sobre el embarazo en páginas web según las guías peruanas","Carrillo-Larco, Rodrigo M, Pérez-Lu, José E, Alvarado-Vásquez, Eduardo, H. Curioso, Walter","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 76-81","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100011&lang=pt" 
"S1726-46342012000100010-per","Eficacia experimental de anticuerpos IgY producidos en huevos, contra el veneno de la serpiente peruana Bothrops atrox","Mendoza, Julio C, Vivas, Dan, Rodríguez, Edith, Inga, Rosio, Sandoval, Gustavo, Lazo, Fanny, Yarlequé, Armando","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 69-75","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100010&lang=pt" 
"S1726-46342012000100012-per","Niveles de resistencia a quinolonas y otros antimicrobianos en cepas de Escherichia coli comensales en niños de la zona periurbana de Lima, Perú","Pons, María J, Mosquito, Susan, Ochoa, Theresa J, Vargas, Martha, Molina, Margarita, Lluque, Angela, Gil, Ana I, Ecker, Lucie, Barletta, Francesca, Lanata, Claudio F, Del Valle, Luis J, Ruiz, Joaquim","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 82-86","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100012&lang=pt" 
"S1726-46342012000100015-per","Violencia y adicciones: problemas de salud pública","Cueva, Gloria","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 99-103","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100015&lang=pt" 
"S1726-46342012000100014-per","Prueba molecular Genotype® MTBDRplus, una alternativa para la detección rápida de tuberculosis multidrogorresistente","Asencios, Luis, Galarza, Marco, Quispe, Neyda, Vásquez, Lucy, Leo, Elena, Valencia, Eddy, Ramírez, Juan, Acurio, Margoth, Salazar, Rosario, Mendoza -Ticona, Alberto, Cáceres, Omar","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 92-98","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100014&lang=pt" 
"S1726-46342012000100017-per","Reduciendo la carga de enfermedad generada por el consumo de alcohol en el Perú: propuestas basadas en evidencia","Fiestas, Fabián","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 112-118","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100017&lang=pt" 
"S1726-46342012000100016-per","Factores de riesgo/protección y los programas preventivos en drogodependencias en el Perú","Cabanillas-Rojas, William","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 104-111","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100016&lang=pt" 
"S1726-46342012000100019-per","Efectos de la marihuana en la cognición: una revisión desde la perspectiva neurobiológica","Torres, Gladys, Fiestas, Fabián","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 127-134","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100019&lang=pt" 
"S1726-46342012000100013-per","Asociación entre tuberculosis infantil grave e inmunización previa con BCG en un hospital de referencia nacional, Perú 1990-2000","Llanos-Tejada, Félix, del Castillo, Hernán","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 87-91","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100013&lang=pt" 
"S1726-46342012000100032-per","Caracterización morfológica de microfilarias atípica y Ozzardi del género mansonella","Arróspide, Nancy, Adami, Yara L, Gutiérrez, Sonia, Vargas, Javier","Revista Peruana de Medicina Experimental y Salud Publica; 29(1); 161-163","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2012","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342012000100032&lang=pt" 
"S1983-40632012000100011-scl","Controle químico da brusone em arroz de terras altas: efeitos nos fungos não alvos do filoplano","Gonçalves, Fábio José, Araújo, Leila Garcês de, Silva, Gisele Barata da, Filippi, Marta Cristina Corsi de","Pesquisa Agropecuária Tropical; 42(1); 77-81","Pesquisa Agropecuária Tropical","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632012000100011&lang=pt" 
"S0864-34662012000100001-spa","El arbitraje de las revistas médicas, la gestión editorial en red y la calidad de la publicación científica","Silva Ayçaguer, Luis Carlos","Revista Cubana de Salud Pública; 38(1); 1-3","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100001&lang=pt" 
"S0864-34662012000100015-spa","Los experimentos de Hawthorne","Hart, C.W. M","Revista Cubana de Salud Pública; 38(1); 156-167","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100015&lang=pt" 
"S0864-34662012000100013-spa","Problemas teóricos, metodológicos e instrumentales para el estudio de la calidad de vida en personas con VIH en Angola","Nhamba, Lucas Antonio, Hernández Meléndrez, Edelsys, Bayarre Vea, Héctor Demetrio, Gamba Janota, Maria","Revista Cubana de Salud Pública; 38(1); 141-149","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100013&lang=pt" 
"S0864-34662012000100010-spa","Bacillus cereus y su papel en las intoxicaciones alimentarias","Pérez Portuondo, Irasema","Revista Cubana de Salud Pública; 38(1); 98-108","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100010&lang=pt" 
"S0864-34662012000100009-spa","Motivos del desuso de puentes peatonales en Arequipa","Arias Gallegos, Walter L","Revista Cubana de Salud Pública; 38(1); 84-97","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100009&lang=pt" 
"S0864-34662012000100008-spa","Ejecución del Programa de Prevención y Control de la Conducta Suicida en Nueva Paz","Aguilar Hernández, Idalberto, Louro Bernal, Isabel, Perera Milian, Leidis Sandra","Revista Cubana de Salud Pública; 38(1); 74-83","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100008&lang=pt" 
"S0864-34662012000100007-spa","Percepción institucional y comunitaria sobre comportamientos adictivos en Guayaquil","Fabelo Roche, Justo Reinaldo, Iglesias Moré, Serguei, Díaz Llanes, Guillermo","Revista Cubana de Salud Pública; 38(1); 64-73","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100007&lang=pt" 
"S0864-34662012000100006-spa","Evaluación preoperatoria en pacientes incluidos en el programa de cooperación &quot;Misión Milagro&quot; en Cienfuegos","Pacheco González, José Danilo, Santana Sánchez, Luis Enrique, González Melian, Luisa, González Valdés, María de los Ángeles","Revista Cubana de Salud Pública; 38(1); 54-63","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100006&lang=pt" 
"S0864-34662012000100005-spa","El aborto en adolescentes en un contexto legal","Álvarez Vázquez, Luisa, Salomón Avich, Nelli","Revista Cubana de Salud Pública; 38(1); 45-53","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000100005&lang=pt" 
