"S1677-55382015000100181-scl","RE: Clinical relevance of routine semen analysis and controversies surrounding the 2010 World Health Organization criteria for semen examination","Esteves, Sandro C.","International braz j urol; 41(1); 181-184","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100181&lang=pt" 
"S1677-55382015000100186-scl","RE: Proximal bulbar periurethral abscess","Blaschko, Sarah D., Weiss, Dana A., Odisho, Anobel Y., Greene, Kirsten L., Cooperberg, Matthew R.","International braz j urol; 41(1); 186-187","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100186&lang=pt" 
"S1677-55382015000100168-scl","Single-port retroperitoneal renal biopsy using standard urological instruments","Guerra, Rodrigo, Ordones, Flávio Vasconcelos, Yamamoto, Hamilto Akihissa, Kawano, Paulo Roberto, Amaro, João Luiz","International braz j urol; 41(1); 168-171","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100168&lang=pt" 
"S1677-55382015000100179-scl","Robotic transmesocolonic Pyelolithotomy of horseshoe kidney","Rajih, Emad S, Al-otaibi, Mohammed F, Alkhudair, Waleed K","International braz j urol; 41(1); 179-180","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100179&lang=pt" 
"S1677-55382015000100172-scl","Nephron-sparing surgery for treatment of reninoma: a rare renin secreting tumor causing secondary hypertension","Torricelli, Fabio Cesar Miranda, Marchini, Giovanni Scala, Colombo Junior, José Roberto, Coelho, Rafael Ferreira, Nahas, Willian Carlos, Srougi, Miguel","International braz j urol; 41(1); 172-176","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100172&lang=pt" 
"S1677-55382015000100177-scl","Peripyelitis: A risk factor for urinary fistula after tubeless PCNL","Padovani, Guilherme Philomeno, Vicentini, Fabio C., Marchini, Giovanni S., Srougi, Victor, Mazzucchi, Eduardo, Srougi, Miguel","International braz j urol; 41(1); 177-178","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100177&lang=pt" 
"S1677-55382015000100001-scl","Global evaluation of men – check-up and follow-up","Truzzi, José Carlos","International braz j urol; 41(1); 1-4","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100001&lang=pt" 
"S1677-55382015000100005-scl","The Cancer","Silva, Rodrigo Donalisio da, Kim, Fernando J.","International braz j urol; 41(1); 5-9","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100005&lang=pt" 
"S1677-55382015000100026-scl","“I will not cut, even for the stone”: origins of urology in the hippocratic collection","Poulakou-Rebelakou, E., Rempelakos, A., Tsiamis, C., Dimopoulos, C.","International braz j urol; 41(1); 26-29","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100026&lang=pt" 
"S1677-55382015000100124-scl","Preoperative prostate biopsy and multiparametric magnetic resonance imaging: reliability in detecting prostate cancer","Porpiglia, Francesco, Russo, Filippo, Manfredi, Matteo, Mele, Fabrizio, Fiori, Cristian, Regge, Daniele","International braz j urol; 41(1); 124-133","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100124&lang=pt" 
"S1677-55382015000100134-scl","Concurrent stone stabilization improves ultrasonic and pneumatic efficacy during cystolithopaxy: an in vitro analysis","De, Shubha, Sarkissian, Carl, Marchinni, Giovanni, Monga, Manoj","International braz j urol; 41(1); 134-138","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100134&lang=pt" 
"S1677-55382015000100040-scl","Quality of life after high-dose-rate brachytherapy monotherapy for prostate cancer","Contreras, Jessika A., Wilder, Richard B., Mellon, Eric A., Strom, Tobin J., Fernandez, Daniel C., Biagioli, Matthew C.","International braz j urol; 41(1); 40-45","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100040&lang=pt" 
"S1677-55382015000100116-scl","Continued administration of antithrombotic agents during transperineal prostate biopsy","Asano, Toko, Kobayashi, Shuichiro, Yano, Masataka, Otsuka, Yukihiro, Kitahara, Satoshi","International braz j urol; 41(1); 116-123","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100116&lang=pt" 
"S1677-55382015000100110-scl","Insulin-like growth factor (IgF)-I, IgF binding protein-3, and prostate cancer: correlation with gleason score","Corrêa, Lívia L., Vieira Neto, Leonardo, Lima, Giovanna A. Balarini, Gabrich, Rafael, Miranda, Luiz Carlos D. de, Gadelha, Mônica R.","International braz j urol; 41(1); 110-115","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000100110&lang=pt" 
