"S1516-89132009000600017-scl","Leaf surface characters applied to Lauraceae taxonomy in a Seasonal Forest of Southern Brazil","Ceolin, Guilherme Bordignon, Rosito, Jumaida Maria, Canto-Dorow, Thais Scotti do","Brazilian Archives of Biology and Technology; 52(6); 1453-1460","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600017&lang=pt" 
"S0038-23532009000600006-sza","From Lord&#039;s to the Union: the imperial foundations of South African cricket","Nasson, Bill","South African Journal of Science; 105(11-12); 399-400","South African Journal of Science","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532009000600006&lang=pt" 
"S1516-89132009000600022-scl","Effect of relative humidities on microstructural, barrier and mechanical properties of Yam starch-monoglyceride films","Ferreira, Fábio Avelino Bublitz, Grossmann, Maria Victória Eiras, Mali, Suzana, Yamashita, Fábio, Cardoso, Lisandro Pavie","Brazilian Archives of Biology and Technology; 52(6); 1505-1512","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600022&lang=pt" 
"S1516-89132009000600012-scl","Biochemical biomarkers of exposure to deltamethrin in freshwater fish, Ancistrus multispinis","Assis, Helena Cristina da Silva de, Nicareta, Lilian, Salvo, Ligia Maria, Klemz, Claudio, Truppel, Jessé Henrique, Calegari, Rossana","Brazilian Archives of Biology and Technology; 52(6); 1401-1407","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000600012&lang=pt" 
"S1413-73722009000400013-scl","Cultura trabajo- familia y compromiso organizacional en empresa de servicios","Figueroa, Andrés Eduardo Jiménez, Olea, Daniela Acevedo, Concha, Ana Luisa Salgado, Díaz, Emilio Moyano","Psicologia em Estudo; 14(4); 729-738","Psicologia em Estudo","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400013&lang=pt" 
"S1413-73722009000400017-scl","Ajustamento psicológico e perspectiva de velhice pessoal em adultos com deficiência física","Resende, Marineia Crosara de, Neri, Anita Liberalesso","Psicologia em Estudo; 14(4); 767-776","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000400017&lang=pt" 
"S0016-71692009000400001-mex","Possible dependence between the total solar irradiance and dimethylsulphide","Mendoza, B., Flores-Márquez, E. L., Ramírez-Rojas, A., Martínez-Arroyo, A.","Geofísica internacional; 48(4); 351-360","Geofísica internacional","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692009000400001&lang=pt" 
"S0016-71692009000400002-mex","Sesimicity of the Pejibaye-Matina, Costa Rica, region: a strike-slip tectonic boundary?","Fernández-Arce, M.","Geofísica internacional; 48(4); 361-374","Geofísica internacional","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692009000400002&lang=pt" 
"S0016-71692009000400003-mex","Paleomagnetic and rock-magnetic survey of Brunhes lava flows from Tancitaro volcano, Mexico","Maciel Peña, R., Goguitchaichvili, A., Garduño Monroy, V. H., Ruiz Martinez, V. C., Aguilar Reyes, B., Morales, J., Alva-Valdivia, L., Caballero Miranda, C., Urrutia-Fucugauchi, J.","Geofísica internacional; 48(4); 375-384","Geofísica internacional","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692009000400003&lang=pt" 
"S0016-71692009000400004-mex","The relationship between Pacific Decadal and Southern Oscillations: Implications for the climate of northwestern Baja California","Pavia, E. G.","Geofísica internacional; 48(4); 385-389","Geofísica internacional","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692009000400004&lang=pt" 
"S0016-71692009000400005-mex","A simplified numerical approach for lateral spreading evaluation","Mayoral, J. M., Flores, F. A., Romo, M. P.","Geofísica internacional; 48(4); 391-405","Geofísica internacional","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692009000400005&lang=pt" 
"S0016-71692009000400006-mex","Imaging the earthquake cycle with the Moment-Ratio Method: An exploration","Zhang, C., Shi, Y., Ma, L., Huang, J., Lomnitz, C.","Geofísica internacional; 48(4); 407-414","Geofísica internacional","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-71692009000400006&lang=pt" 
"S1134-928X2009000400001-esp","Octubre enfermero","García Fernández, Francisco Pedro, Soldevilla Agreda, J. Javier","Gerokomos; 20(4); 145-146","Gerokomos","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-928X2009000400001&lang=pt" 
"S1794-99982009000200001-col","EDITORIAL","Aguilar Bustamante, María Constanza","Diversitas: Perspectivas en Psicología; 5(2); 201-201","Diversitas: Perspectivas en Psicología","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200001&lang=pt" 
"S1794-99982009000200002-col","Epistemología y Ontología: un debate necesario para la Psicología hoy","González Rey, Fernando","Diversitas: Perspectivas en Psicología; 5(2); 205-224","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200002&lang=pt" 
"S1794-99982009000200003-col","Una mirada materialista sobre los debates epistemológicos en la psicología social","Ema López, José Enrique","Diversitas: Perspectivas en Psicología; 5(2); 225-239","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200003&lang=pt" 
"S1794-99982009000200004-col","Competencias académicas y profesionales del psicólogo","Herrera Cabezas, Andrea, Restrepo Álvarez, María Fernanda, Uribe Rodríguez, Ana Fernanda, López Lesmes, Claudia Natalia","Diversitas: Perspectivas en Psicología; 5(2); 241-254","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200004&lang=pt" 
"S1794-99982009000200005-col","La sabiduría y la psicología del desarrollo moral","Yáñez Canal, Jaime, Corredor, Javier, Pacheco, Laura","Diversitas: Perspectivas en Psicología; 5(2); 255-267","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200005&lang=pt" 
"S1794-99982009000200006-col","El rol del maestro frente a la construcción del juego simbólico en los niños","Villalobos, María Eugenia","Diversitas: Perspectivas en Psicología; 5(2); 269-282","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200006&lang=pt" 
"S1794-99982009000200007-col","Significados que construyen niños, padres de familia y docentes vinculados a varias instituciones escolares de la ciudad de Bogotá sobre infancia, familia y escuela en el marco de la globalización","Bernal Romero, Teresita, Jaramillo, Jorge Mario, Mendoza Ramos, Liliana, Pérez Serna, María Angélica, Suárez Reyes, Ana María","Diversitas: Perspectivas en Psicología; 5(2); 283-306","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200007&lang=pt" 
"S1794-99982009000200008-col","La hipnosis y la subjetividad: Reflexiones sobre la ciencia moderna y Psicología","Neubern, Mauricio S.","Diversitas: Perspectivas en Psicología; 5(2); 307-319","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200008&lang=pt" 
"S1794-99982009000200009-col","La salud en el marco de la psicología de la religión y la espiritualidad","Quiceno, Japcy Margarita, Vinaccia, Stefano","Diversitas: Perspectivas en Psicología; 5(2); 321-336","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200009&lang=pt" 
"S1794-99982009000200013-col","Programa de economía de fichas en el hogar","Soler, Franklin, Herrera, Johanna Paola, Buitrago, Sebastián, Barón, Linney","Diversitas: Perspectivas en Psicología; 5(2); 373-390","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200013&lang=pt" 
"S1794-99982009000200012-col","Efecto de un programa de intervención en atención para pacientes con trauma craneoencefálico moderado","Cuervo Cuesta, María Teresa, Rincón Castillo, Adriana, Quijano Martínez, María Cristina","Diversitas: Perspectivas en Psicología; 5(2); 361-371","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200012&lang=pt" 
"S1794-99982009000200011-col","Efectos de la aplicación de la terapia de aceptación y compromiso sobre la conducta de evitación experiencial en competencia en jóvenes tenistas de la ciudad de Bogotá","Rodríguez, María Clara, Rodríguez, Fredy Alexander","Diversitas: Perspectivas en Psicología; 5(2); 349-360","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200011&lang=pt" 
"S1794-99982009000200010-col","Diseño del cuestionario de creencias referidas al consumo de alcohol para jóvenes universitarios","Valencia Lara, Carolina, Londoño Pérez, Constanza, Amézquita, Milena, Cortés, Javier, Guerra, Mary, Hurtado Castiblanco, Andrés, Ordóñez, Jennifer","Diversitas: Perspectivas en Psicología; 5(2); 337-347","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200010&lang=pt" 
"S1794-99982009000200014-col","Variedad y apariencia de los alimentos modifican la conducta alimentaria","Martínez, Alma Gabriela, López-Espinoza, Antonio, Franco-Paredes, Karina, Díaz, Felipe, Aguilera, Virginia","Diversitas: Perspectivas en Psicología; 5(2); 391-397","Diversitas: Perspectivas en Psicología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982009000200014&lang=pt" 
"S0048-77322009000400009-ven","Un caso raro de malformación del tubo neural: síndrome de hendidura notocordal","González de Chirivella, Xiomara, Betancourt, Zuray, González, Mariángela","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 269-272","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400009&lang=pt" 
"S0048-77322009000400008-ven","Aspirina, calcio y prevención de preeclampsia","Briceño-Pérez, Carlos, Briceño-Sanabria, Liliana","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 262-268","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400008&lang=pt" 
"S0048-77322009000400001-ven","Consideraciones sobre la autoría de los trabajos científicos","Uzcátegui U, Ofelia","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 217-218","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400001&lang=pt" 
"S0048-77322009000400003-ven","Embarazo múltiple: estudio de sus placentas","González Manzanilla, Ligia C, Paiva, Senaide","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 226-230","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400003&lang=pt" 
"S0048-77322009000400002-ven","Capacidad de la alfa-fetoproteína en suero materno como marcador predictivo de parto pretérmino","Salazar de Dugarte, Guillermina, Faneite Antique, Pedro, Pineda de Molina, Francis","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 219-225","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400002&lang=pt" 
"S0048-77322009000400005-ven","Dolor pélvico en niñas y adolescentes: Hallazgos ultrasonográficos","Rodríguez, Nathalie, Queipo, Nesma, Caraballo, Alfredo, Nieto, Adelvi","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 239-244","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400005&lang=pt" 
"S0048-77322009000400004-ven","¿Se justifica la ooforectomía profiláctica en histerectomías?","Díaz, Linder, Omaña, Daniel, Santos, Manuel, Zambrano, Belkys","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 231-238","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400004&lang=pt" 
"S0048-77322009000400007-ven","Marcadores para tamizaje de trisomías","Velásquez, Nelson","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 249-261","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400007&lang=pt" 
"S0048-77322009000400006-ven","Telarquia prematura en lactantes y preescolares: efecto de la dieta","Queipo, Nesma J, Rodríguez, Nathalie, Pérez, María Mercedes, Caraballo, Alfredo J","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 245-248","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400006&lang=pt" 
"S0048-77322009000400012-ven","XIX Congreso Mundial de la Federación Internacional de Ginecología y Obstetricia (FIGO), Ciudad del Cabo, Sur África, 4 al 9 de octubre de 2009","Faneite, Pedro","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 277-278","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400012&lang=pt" 
"S0048-77322009000400013-ven","Dra. Judith Toro-Merlo: Mujer FIGO 2009","Pérez D’Gregorio, Rogelio","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 279-280","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400013&lang=pt" 
"S0048-77322009000400010-ven","Dr. Edgar Jiménez Villegas (1935-2009)","González B, Mireya, Zapata, Leonor","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 273-274","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400010&lang=pt" 
"S0048-77322009000400011-ven","Dr. Itic Zighelboim: Miembro Correspondiente Nacional puesto 38 de la Academia Nacional de Medicina","Uzcátegui, Ofelia","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 275-276","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400011&lang=pt" 
"S0048-77322009000400014-ven","XXIII Jornada Nacional de Obstetricia y Ginecología Lechería, Estado Anzoátegui","Sánchez, Williams","Revista de Obstetricia y Ginecología de Venezuela; 69(4); 281-284","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2009","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322009000400014&lang=pt" 
"S1415-98482009000300003-scl","Uma análise do setor de previdência complementar brasileiro","Coimbra, Leandro Willer Pereira, Toyoshima, Silvia Harumi","Revista de Economia Contemporânea; 13(3); 439-466","Revista de Economia Contemporânea","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482009000300003&lang=pt" 
"S0188-25032009000400001-mex","Estudios rurales en América Latina en el periodo de globalización neoliberal: ¿una nueva ruralidad?","Kay, Cristóbal","Revista mexicana de sociología; 71(4); 607-645","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400001&lang=pt" 
"S0188-25032009000400002-mex","Aportaciones sociológicas al estudio de la salud mental de las mujeres","Ordorika Sacristán, Teresa","Revista mexicana de sociología; 71(4); 647-674","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400002&lang=pt" 
"S0188-25032009000400003-mex","El sistema sexo/género y la etnicidad: sexualidades digitales y analógicas","Gómez Suárez, Águeda","Revista mexicana de sociología; 71(4); 675-713","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400003&lang=pt" 
"S0188-25032009000400004-mex","¿Qué Dios ha muerto? Nietzsche, el nihilista antinihilista","Frey, Herbert","Revista mexicana de sociología; 71(4); 715-736","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400004&lang=pt" 
"S0188-25032009000400005-mex","La ética jesuita y el espíritu del desarrollo","Salej Higgins, Silvio","Revista mexicana de sociología; 71(4); 737-768","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400005&lang=pt" 
"S0188-25032009000400006-mex","Emilio Duhau y Angela Giglia. Las reglas del desorden: habitar la metrópoli","Azuela, Antonio","Revista mexicana de sociología; 71(4); 769-772","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400006&lang=pt" 
"S0188-25032009000400007-mex","Moisei Ostrogorski. La democracia y los partidos políticos","Reveles Vázquez, Francisco","Revista mexicana de sociología; 71(4); 772-775","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400007&lang=pt" 
"S0188-25032009000400008-mex","Julio Labastida Martín del Campo, Miguel Armando López Leyva y Fernando Castaños (coordinadores). La democracia en perspectiva: consideraciones teóricas y análisis de casos","Woldenberg, José","Revista mexicana de sociología; 71(4); 775-780","Revista mexicana de sociología","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032009000400008&lang=pt" 
"S0104-026X2009000300025-scl","As mulheres que os homens deixam escapar: literatura de língua castelhana escrita por homens (1880-1920)","Félix, Regina R","Revista Estudos Feministas; 17(3); 932-935","Revista Estudos Feministas","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2009000300025&lang=pt" 
