"S0102-311X2002000500019-spa","Las representaciones del padecer en ancianos con enfermedades crónicas. Un estudio en la Ciudad de México","Campos-Navarro, Roberto, Torrez, Diana, Arganis-Juárez, Elia Nora","Cadernos de Saúde Pública; 18(5); 1271-1279","Cadernos de Saúde Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500019&lang=pt" 
"S0102-311X2002000500018-spa","Percepção de sono: duração, qualidade e alerta em profissionais da área de enfermagem","Fischer, Frida Marina, Teixeira, Liliane Reis, Borges, Flavio Notarnicola da Silva, Gonçalves, Mariana Brandão Lourenço, Ferreira, Regiane Miranda","Cadernos de Saúde Pública; 18(5); 1261-1269","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500018&lang=pt" 
"S0102-311X2002000500017-spa","Soroprevalência das infecções pelos vírus das hepatites A e B em Macaé, Rio de Janeiro, Brasil","Gaze, Rosangela, Carvalho, Diana Maul de, Werneck, Guilherme Loureiro","Cadernos de Saúde Pública; 18(5); 1251-1259","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500017&lang=pt" 
"S0102-311X2002000500016-spa","Processo de trabalho e riscos para a saúde dos trabalhadores em uma indústria de cimento","Ribeiro, Fátima Sueli Neto, Oliveira, Simone, Reis, Marcelo Moreno dos, Silva, Célia Regina Sousa da, Menezes, Marco Antônio Carneiro, Dias, Ana Elisa Xavier de Oliveira e, Moreira, Josino Costa, Kuryiama, Gisele Sayuri","Cadernos de Saúde Pública; 18(5); 1243-1250","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500016&lang=pt" 
"S0102-311X2002000500013-spa","As representações sociais e a experiência da doença","Gomes, Romeu, Mendonça, Eduardo Alves, Pontes, Maria Luiza","Cadernos de Saúde Pública; 18(5); 1207-1214","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500013&lang=pt" 
"S0102-311X2002000500012-spa","Prevalência de oclusopatia na dentição decídua e permanente de crianças na cidade de São Paulo, Brasil, 1996","Frazão, Paulo, Narvai, Paulo Capel, Latorre, Maria do Rosário Dias de Oliveira, Castellanos, Roberto Augusto","Cadernos de Saúde Pública; 18(5); 1197-1205","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500012&lang=pt" 
"S0102-311X2002000500011-spa","Sentinel areas: a monitoring strategy in public health","Teixeira, Maria da Glória, Barreto, Maurício L., Costa, Maria da Conceição Nascimento, Strina, Agostino, Martins Jr., David, Prado, Matildes","Cadernos de Saúde Pública; 18(5); 1189-1195","Cadernos de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500011&lang=pt" 
"S0102-311X2002000500010-spa","Acidentes de trânsito: uma visão qualitativa no Município de Campinas, São Paulo, Brasil","Queiroz, Marcos S., Oliveira, Patrícia C. P.","Cadernos de Saúde Pública; 18(5); 1179-1787","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500010&lang=pt" 
"S0102-311X2002000500009-spa","Human onchocerciasis in Brazil: an overview","Shelley, Anthony J.","Cadernos de Saúde Pública; 18(5); 1167-1177","Cadernos de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500009&lang=pt" 
"S0102-311X2002000500042-spa","O uso irracional de medicamentos e a farmacovigilância no Brasil","Arrais, Paulo Sérgio Dourado","Cadernos de Saúde Pública; 18(5); 1478-1479","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000500042&lang=pt" 
"S0102-311X2002000500002-scl","Prevenção de agravos à saúde do trabalhador: replanejando o trabalho através das negociações cotidianas","Sato, Leny","Cadernos de Saúde Pública; 18(5); 1147-1157","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500002&lang=pt" 
"S0102-311X2002000500009-scl","Human onchocerciasis in Brazil: an overview","Shelley, Anthony J.","Cadernos de Saúde Pública; 18(5); 1167-1177","Cadernos de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500009&lang=pt" 
"S0102-311X2002000500011-scl","Sentinel areas: a monitoring strategy in public health","Teixeira, Maria da Glória, Barreto, Maurício L., Costa, Maria da Conceição Nascimento, Strina, Agostino, Martins Jr., David, Prado, Matildes","Cadernos de Saúde Pública; 18(5); 1189-1195","Cadernos de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500011&lang=pt" 
"S0102-311X2002000500013-scl","As representações sociais e a experiência da doença","Gomes, Romeu, Mendonça, Eduardo Alves, Pontes, Maria Luiza","Cadernos de Saúde Pública; 18(5); 1207-1214","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500013&lang=pt" 
"S0102-311X2002000500014-scl","Assaltantes a bordo: violência, insegurança e saúde no trabalho em transporte coletivo de Salvador, Bahia, Brasil","Paes-Machado, Eduardo, Levenstein, Charles","Cadernos de Saúde Pública; 18(5); 1215-1227","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500014&lang=pt" 
"S0102-311X2002000500015-scl","Interação e conflito entre categorias profissionais em organizações hospitalares públicas","Farias, Luís Otávio, Vaitsman, Jeni","Cadernos de Saúde Pública; 18(5); 1229-1241","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500015&lang=pt" 
"S0102-311X2002000500016-scl","Processo de trabalho e riscos para a saúde dos trabalhadores em uma indústria de cimento","Ribeiro, Fátima Sueli Neto, Oliveira, Simone, Reis, Marcelo Moreno dos, Silva, Célia Regina Sousa da, Menezes, Marco Antônio Carneiro, Dias, Ana Elisa Xavier de Oliveira e, Moreira, Josino Costa, Kuryiama, Gisele Sayuri","Cadernos de Saúde Pública; 18(5); 1243-1250","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500016&lang=pt" 
"S0102-311X2002000500018-scl","Percepção de sono: duração, qualidade e alerta em profissionais da área de enfermagem","Fischer, Frida Marina, Teixeira, Liliane Reis, Borges, Flavio Notarnicola da Silva, Gonçalves, Mariana Brandão Lourenço, Ferreira, Regiane Miranda","Cadernos de Saúde Pública; 18(5); 1261-1269","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500018&lang=pt" 
"S0102-311X2002000500019-scl","Las representaciones del padecer en ancianos con enfermedades crónicas. Un estudio en la Ciudad de México","Campos-Navarro, Roberto, Torrez, Diana, Arganis-Juárez, Elia Nora","Cadernos de Saúde Pública; 18(5); 1271-1279","Cadernos de Saúde Pública","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500019&lang=pt" 
"S0102-311X2002000500020-scl","Perfil epidemiológico de cárie dentária em crianças de 12 anos de idade, residentes em cidades fluoretadas e não fluoretadas, na Região Centro-Oeste do Estado de São Paulo, Brasil","Sales-Peres, Sílvia Helena de Carvalho, Bastos, José Roberto de Magalhães","Cadernos de Saúde Pública; 18(5); 1281-1288","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500020&lang=pt" 
"S0102-311X2002000500021-scl","Evaluación de dos estrategias de educación nutricional vía radio en Guadalajara, México","Cabrera-Pivaral, Carlos Enrique, Ninel Mayari, Centeno Lopez, Arredondo Trueba, Jose Miguel, Gonzalez Perez, Guillermo Julian, Vega Lopez, Maria Guadalupe, Valadez Figueroa, Isabel, Aldrete Rodriguez, Maria Guadalupe","Cadernos de Saúde Pública; 18(5); 1289-1294","Cadernos de Saúde Pública","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500021&lang=pt" 
"S0102-311X2002000500022-scl","Opiniões de mães de crianças que morreram no primeiro ano de vida no Município de Londrina, Paraná, Brasil","Silva, Ana Maria Rigo, Andrade, Selma Maffei de, Thomson, Zuleika","Cadernos de Saúde Pública; 18(5); 1295-1302","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500022&lang=pt" 
"S0102-311X2002000500023-scl","O parto como eu vejo... ou como eu o desejo?: expectativas de gestantes, usuárias do SUS, acerca do parto e da assistência obstétrica","Hotimsky, Sonia Nussenzweig, Rattner, Daphne, Venancio, Sonia Isoyama, Bógus, Cláudia Maria, Miranda, Marinês Martins","Cadernos de Saúde Pública; 18(5); 1303-1311","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500023&lang=pt" 
"S0102-311X2002000500024-scl","Aspectos epidemiológicos da saúde bucal do idoso no Brasil","Colussi, Claudia Flemming, Freitas, Sérgio Fernando Torres de","Cadernos de Saúde Pública; 18(5); 1313-1320","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500024&lang=pt" 
"S0102-311X2002000500025-scl","Avaliação sobre a adesão às práticas preventivas do dengue: o caso de Catanduva, São Paulo, Brasil","Chiaravalloti, Virgínia Baglini, Morais, Maria Sílvia de, Chiaravalloti Neto, Francisco, Conversani, Danaé Teresinha, Fiorin, Ana Maria, Barbosa, Angelita Anália Carniel, Ferraz, Amena Alcântara","Cadernos de Saúde Pública; 18(5); 1321-1329","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500025&lang=pt" 
"S0102-311X2002000500027-scl","Viabilidade de Vibrio cholerae O1 em diferentes tipos de águas em condições experimentais","Nogueira, Joseli Maria da Rocha, Rodrigues, Dália dos Prazeres, Hofer, Ernesto","Cadernos de Saúde Pública; 18(5); 1339-1345","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500027&lang=pt" 
"S0102-311X2002000500028-scl","Análise de falhas de implantes cirúrgicos no Brasil: a necessidade de uma regulamentação adequada","Azevedo, Cesar R. de Farias, Hippert Jr., Eduardo","Cadernos de Saúde Pública; 18(5); 1347-1358","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500028&lang=pt" 
"S0102-311X2002000500029-scl","Uso de medicamentos como fator de risco para fratura grave decorrente de queda em idosos","Coutinho, Evandro da Silva Freire, Silva, Sidney Dutra da","Cadernos de Saúde Pública; 18(5); 1359-1366","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500029&lang=pt" 
"S0102-311X2002000500030-scl","Concepções de profissionais de saúde da atenção básica sobre a alimentação saudável no Distrito Federal, Brasil","Silva, Denise Oliveira e, Recine, Elisabetta G. Iole Giovanna, Queiroz, Eduardo Flávio Oliveira","Cadernos de Saúde Pública; 18(5); 1367-1377","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500030&lang=pt" 
"S0102-311X2002000500031-scl","Musculação, uso de esteróides anabolizantes e percepção de risco entre jovens fisiculturistas de um bairro popular de Salvador, Bahia, Brasil","Iriart, Jorge Alberto Bernstein, Andrade, Tarcísio Matos de","Cadernos de Saúde Pública; 18(5); 1379-1387","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500031&lang=pt" 
"S0102-311X2002000500032-scl","Mortes perinatais evitáveis em Belo Horizonte, Minas Gerais, Brasil, 1999","Lansky, Sônia, França, Elisabeth, Leal, Maria do Carmo","Cadernos de Saúde Pública; 18(5); 1389-1400","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500032&lang=pt" 
"S0102-311X2002000500033-scl","Critérios adotados para seleção de indicadores de contaminação ambiental relacionados aos resíduos sólidos de serviços de saúde: uma proposta de avaliação","Silva, Aída Cristina do Nascimento, Bernardes, Ricardo Silveira, Moraes, Luiz Roberto Santos, Reis, Joana D&#039;Arc Parente dos","Cadernos de Saúde Pública; 18(5); 1401-1409","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500033&lang=pt" 
"S0102-311X2002000500034-scl","Diferenciais intra-urbanos de mortalidade em Belo Horizonte, Minas Gerais, Brasil, 1994: revisitando o debate sobre transições demográfica e epidemiológica","Paes-Sousa, Rômulo","Cadernos de Saúde Pública; 18(5); 1411-1421","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500034&lang=pt" 
"S0102-311X2002000500036-scl","Avaliação da assistência farmacêutica às pessoas vivendo com HIV/AIDS no Município do Rio de Janeiro","Oliveira, Maria Auxiliadora, Esher, Ângela Fernandes Soares do Couto, Santos, Elizabeth Moreira dos, Cosendey, Marly Aparecida Elias, Luiza, Vera Lucia, Bermudez, Jorge A. Z.","Cadernos de Saúde Pública; 18(5); 1429-1439","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500036&lang=pt" 
"S0102-311X2002000500007-scl","Debate sobre o artigo de Leny Sato","Mendes, René","Cadernos de Saúde Pública; 18(5); 1162-1163","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500007&lang=pt" 
"S0102-311X2002000500006-scl","Dos limites e das possibilidades das micronegociações para o replanejamento do trabalho","Freitas, Carlos Machado de","Cadernos de Saúde Pública; 18(5); 1161-1162","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500006&lang=pt" 
"S0102-311X2002000500005-scl","Debate sobre o artigo de Leny Sato","Dias, Elizabeth Costa","Cadernos de Saúde Pública; 18(5); 1160-1161","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500005&lang=pt" 
"S0102-311X2002000500004-scl","Um outro trabalho é possível !","Rigotto, Raquel","Cadernos de Saúde Pública; 18(5); 1159-1160","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500004&lang=pt" 
"S0102-311X2002000500026-scl","Diferenciais intra-urbanos no Município de Florianópolis, Santa Catarina, Brasil: potencial de uso para o planejamento em saúde","Lacerda, Josimari Telino de, Calvo, Maria Cristina Marino, Freitas, Sérgio Fernando Torres de","Cadernos de Saúde Pública; 18(5); 1331-1338","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500026&lang=pt" 
"S0102-311X2002000500001-scl","Etnicidade e saúde da população negra no Brasil","Pinto, Elizabete Aparecida, Souzas, Raquel","Cadernos de Saúde Pública; 18(5); 1144-1145","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500001&lang=pt" 
"S0102-311X2002000500003-scl","Saúde do trabalhador como liberdade","Wünsch Filho, Victor","Cadernos de Saúde Pública; 18(5); 1157-1158","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500003&lang=pt" 
"S0102-311X2002000500010-scl","Acidentes de trânsito: uma visão qualitativa no Município de Campinas, São Paulo, Brasil","Queiroz, Marcos S., Oliveira, Patrícia C. P.","Cadernos de Saúde Pública; 18(5); 1179-1787","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500010&lang=pt" 
"S0102-311X2002000500012-scl","Prevalência de oclusopatia na dentição decídua e permanente de crianças na cidade de São Paulo, Brasil, 1996","Frazão, Paulo, Narvai, Paulo Capel, Latorre, Maria do Rosário Dias de Oliveira, Castellanos, Roberto Augusto","Cadernos de Saúde Pública; 18(5); 1197-1205","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000500012&lang=pt" 
