"S1677-55382009000500014-scl","Robotic assisted laparoscopic partial cystectomy and urachal resection for urachal adenocarcinoma","Spiess, Philippe E., Correa, Jose J.","International braz j urol; 35(5); 609-609","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500014&lang=pt" 
"S1677-55382009000500023-scl","Does perineural invasion on prostate biopsy predict adverse prostatectomy outcomes?","Billis, Athanase","International braz j urol; 35(5); 619-620","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500023&lang=pt" 
"S1677-55382009000500024-scl","A pathological reassessment of organ-confined, Gleason score 6 prostatic adenocarcinomas that progress after radical prostatectomy","Billis, Athanase","International braz j urol; 35(5); 620-621","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500024&lang=pt" 
"S1677-55382009000500032-scl","Complications of mid urethral slings: important outcomes for future clinical trials","Petrou, Steven P.","International braz j urol; 35(5); 629-629","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500032&lang=pt" 
"S1677-55382009000500022-scl","Body mass index affects time to definitive closure after damage control surgery","Brandes, Steven B.","International braz j urol; 35(5); 618-619","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500022&lang=pt" 
"S1677-55382009000500034-scl","Abnormal renal scans and decreased early resolution of low grade vesicoureteral reflux","Snow, Brent W.","International braz j urol; 35(5); 631-632","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500034&lang=pt" 
"S1677-55382009000500033-scl","Age at orchiopexy and testis palpability predict germ and Leydig cell loss: clinical predictors of adverse histological features of cryptorchidism","Snow, Brent W.","International braz j urol; 35(5); 630-631","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500033&lang=pt" 
"S1677-55382009000500030-scl","Analysis of T1c prostate cancers treated at very low prostate-specific antigen levels","Bohle, Andreas","International braz j urol; 35(5); 627-627","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500030&lang=pt" 
"S1677-55382009000500029-scl","Prostate cancer detection rate in patients with repeated extended 21-sample needle biopsy","Bohle, Andreas","International braz j urol; 35(5); 625-626","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500029&lang=pt" 
"S1677-55382009000500028-scl","Urodynamic changes and initial results of the AdVance male sling","Elliott, Sean P.","International braz j urol; 35(5); 624-625","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500028&lang=pt" 
"S1677-55382009000500027-scl","Urethral lengthening in metoidioplasty (female-to-male sex reassignment surgery) by combined buccal mucosa graft and labia minora flap","Elliott, Sean P.","International braz j urol; 35(5); 623-624","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500027&lang=pt" 
"S1677-55382009000500026-scl","Shock wave induced kidney injury promotes calcium oxalate deposition","Sampaio, Francisco J. B.","International braz j urol; 35(5); 622-623","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500026&lang=pt" 
"S1677-55382009000500025-scl","Urodynamic and immunohistochemical evaluation of intravesical botulinum toxin A delivery using liposomes","Sampaio, Francisco J. B.","International braz j urol; 35(5); 621-622","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500025&lang=pt" 
"S1677-55382009000500021-scl","Impact of obesity in damage control laparotomy patients","","International braz j urol; 35(5); 617-617","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500021&lang=pt" 
"S1677-55382009000500020-scl","Imaging appearance of granulomatous disease after intravesical Bacille Calmette-Guerin (BCG) treatment of bladder carcinoma","Prando, Adilson","International braz j urol; 35(5); 616-617","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500020&lang=pt" 
"S1677-55382009000500019-scl","T1 hyperintense renal lesions: characterization with diffusion-weighted MR imaging versus contrast-enhanced MR imaging","Prando, Adilson","International braz j urol; 35(5); 615-616","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500019&lang=pt" 
"S1677-55382009000500018-scl","Assessment of laparoscopic suturing skills of urology residents: a Pan-European study","Kim, Fernando J.","International braz j urol; 35(5); 614-615","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500018&lang=pt" 
"S1677-55382009000500017-scl","Initial experience with robot assisted partial nephrectomy for multiple renal masses","Kim, Fernando J.","International braz j urol; 35(5); 613-613","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500017&lang=pt" 
"S1677-55382009000500016-scl","Treatment outcomes after endopyelotomy performed with or without simultaneous nephrolithotomy: 10-year experience","Monga, Manoj","International braz j urol; 35(5); 612-612","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500016&lang=pt" 
"S1677-55382009000500015-scl","Use of renal ultrasound to detect hydronephrosis after ureteroscopy","Monga, Manoj","International braz j urol; 35(5); 611-611","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500015&lang=pt" 
"S1677-55382009000500001-scl","Effects of curcumin in bladder tumor","Sampaio, Francisco J. B.","International braz j urol; 35(5); 512-513","International braz j urol","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382009000500001&lang=pt" 
"S1413-35552009000500001-scl","Estudo inédito sobre o pesquisador fisioterapeuta brasileiro","Salvini, Tania F.","Brazilian Journal of Physical Therapy; 13(5); v-vi","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500001&lang=pt" 
"S1413-35552009000500006-scl","Postura do pé e classificação do arco plantar de adolescentes usuárias e não usuárias de calçados de salto alto","Pezzan, Patrícia A. O., Sacco, Isabel C. N., João, Silvia M. A.","Brazilian Journal of Physical Therapy; 13(5); 398-404","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500006&lang=pt" 
"S1413-35552009000500010-scl","Comparação entre idosos que sofreram quedas segundo desempenho físico e número de ocorrências","Gomes, Grace A. O., Cintra, Fernanda A., Diogo, Maria José D., Neri, Anita L., Guariento, Maria E., Sousa, Maria L. R.","Brazilian Journal of Physical Therapy; 13(5); 430-437","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500010&lang=pt" 
"S1413-35552009000500008-scl","Two-weeks of elbow immobilization affects torque production but does not change muscle activation","Karolczak, Ana P. B., Diefenthaeler, Fernando, Geremia, Jeam M., Vaz, Marco A.","Brazilian Journal of Physical Therapy; 13(5); 412-421","Brazilian Journal of Physical Therapy","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500008&lang=pt" 
"S1413-35552009000500012-scl","Associação entre déficit visual e aspectos clínico-funcionais em idosos da comunidade","Luiz, Lívia C., Rebelatto, José R., Coimbra, Arlete M.V., Ricci, Natalia A.","Brazilian Journal of Physical Therapy; 13(5); 444-450","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500012&lang=pt" 
"S1413-35552009000500013-scl","Desempenho de hemiplégicos no giro de 180º realizado em direção ao lado parético e não parético antes e após um programa de treinamento","Faria, Christina D. C. M., Reis, Dirlene A., Teixeira-Salmela, Luci F., Nadeau, Sylvie","Brazilian Journal of Physical Therapy; 13(5); 451-457","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500013&lang=pt" 
"S1413-35552009000500003-scl","Influência das características sociodemográficas e epidemiológicas na capacidade funcional de idosos residentes em Ubá, Minas Gerais","Nunes, Maria Célia R., Ribeiro, Rita C. L., Rosado, Lina E. F. P. L., Franceschini, Sylvia C.","Brazilian Journal of Physical Therapy; 13(5); 376-382","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500003&lang=pt" 
"S1413-35552009000500009-scl","Avaliação da fadiga muscular pela mecanomiografia durante a aplicação de um protocolo de EENM","Faller, Lilian, Nogueira Neto, Guilherme N., Button, Vera L. S. N., Nohama, Percy","Brazilian Journal of Physical Therapy; 13(5); 422-429","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500009&lang=pt" 
"S1413-35552009000500011-scl","Irradiação contralateral de força para a ativação do músculo tibial anterior em portadores da doença de Charcot-Marie-Tooth: efeitos de um programa de intervenção por FNP","Meningroni, Paula C., Nakada, Carolina S., Hata, Luciana, Fuzaro, Amanda C., Marques Júnior, Wilson, Araujo, João E.","Brazilian Journal of Physical Therapy; 13(5); 438-443","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500011&lang=pt" 
"S1413-35552009000500004-scl","Força dos músculos do assoalho pélvico e função sexual em gestantes","Franceschet, Joseli, Sacomori, Cinara, Cardoso, Fernando L.","Brazilian Journal of Physical Therapy; 13(5); 383-389","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500004&lang=pt" 
"S1413-35552009000500005-scl","Avaliação do desempenho funcional de crianças com paralisia cerebral de acordo com níveis de comprometimento motor","Vasconcelos, Rosangela L. M., Moura, Thayse L., Campos, Tania F., Lindquist, Ana R. R., Guerra, Ricardo O.","Brazilian Journal of Physical Therapy; 13(5); 390-397","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500005&lang=pt" 
"S1413-35552009000500002-scl","Atuação da fisioterapia na síndrome de fragilidade: revisão sistemática","Arantes, Paula M. M., Alencar, Mariana A., Dias, Rosângela C., Dias, João Marcos D., Pereira, Leani S. M.","Brazilian Journal of Physical Therapy; 13(5); 365-375","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500002&lang=pt" 
"S1413-35552009000500007-scl","Confiabilidade, compreensão e aceitação da versão em português da Motor Assessment Scale em pacientes com acidente vascular encefálico","Conte, Ana L. F., Ferrari, Paula P., Carvalho, Thais B., Relvas, Patrícia C. A., Neves, Rita C. M., Rosa, Sérgio F.","Brazilian Journal of Physical Therapy; 13(5); 405-411","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000500007&lang=pt" 
"S1982-56762009000500002-scl","Variabilidade do gene da proteína capsidial de três espécies virais que infectam videiras no Brasil","Radaelli, Paula, Fajardo, Thor V.M, Nickel, Osmar, Eiras, Marcelo, Pio-Ribeiro, Gilvan","Tropical Plant Pathology; 34(5); 297-305","Tropical Plant Pathology","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762009000500002&lang=pt" 
