"S1413-81232007000500015-spa","Adolescentes em conflito com a lei","Priuli, Roseana Mara Aredes, Moraes, Maria Silvia de","Ciência &amp; Saúde Coletiva; 12(5); 1185-1192","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500015&lang=pt" 
"S1413-81232007000500013-spa","Estudo pessoa-processo-contexto da qualidade das interações entre mãe-adolescente e seu bebê","Bigras, Marc, Paquette, Daniel","Ciência &amp; Saúde Coletiva; 12(5); 1167-1174","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500013&lang=pt" 
"S1413-81232007000500002-spa","Mecanismos pessoais e coletivos de proteção e promoção da qualidade de vida para a infância e adolescência","Costa, Maria Conceição O., Bigras, Marc","Ciência &amp; Saúde Coletiva; 12(5); 1101-1109","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500002&lang=pt" 
"S1413-81232007000500037-scl","Filhos sadios, pais felizes","Silva, Elisabeth Meyer da","Ciência &amp; Saúde Coletiva; 12(5); 1397-1397","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500037&lang=pt" 
"S1413-81232007000500009-scl","Os autores respondem","","Ciência &amp; Saúde Coletiva; 12(5); 1127-1127","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500009&lang=pt" 
"S1413-81232007000500001-scl","Promoção da qualidade de vida para a infância e adolescência","Costa, Maria Conceição Oliveira, Bigras, Marc","Ciência &amp; Saúde Coletiva; 12(5); 1098-1098","Ciência &amp; Saúde Coletiva","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500001&lang=pt" 
"S1413-81232007000500002-scl","Mecanismos pessoais e coletivos de proteção e promoção da qualidade de vida para a infância e adolescência","Costa, Maria Conceição O., Bigras, Marc","Ciência &amp; Saúde Coletiva; 12(5); 1101-1109","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500002&lang=pt" 
"S1413-81232007000500010-scl","O perfil da violência contra crianças e adolescentes, segundo registros de Conselhos Tutelares: vítimas, agressores e manifestações de violência","Costa, Maria Conceição Oliveira, Carvalho, Rosely Cabral de, Santa Bárbara, Josele de F. R., Santos, Carlos Antonio S. T., Gomes, Waldelene de A., Sousa, Heloísa Lima de","Ciência &amp; Saúde Coletiva; 12(5); 1129-1141","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500010&lang=pt" 
"S1413-81232007000500011-scl","Experimentação e uso regular de bebidas alcoólicas, cigarros e outras substâncias psicoativas/SPA na adolescência","Costa, Maria Conceição O., Alves, Maria Vilma de Q. M., Santos, Carlos Antonio de S. T., Carvalho, Rosely C. de, Souza, Karine Emanuelle P. de, Sousa, Heloísa Lima de","Ciência &amp; Saúde Coletiva; 12(5); 1143-1154","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500011&lang=pt" 
"S1413-81232007000500013-scl","Estudo pessoa-processo-contexto da qualidade das interações entre mãe-adolescente e seu bebê","Bigras, Marc, Paquette, Daniel","Ciência &amp; Saúde Coletiva; 12(5); 1167-1174","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500013&lang=pt" 
"S1413-81232007000500014-scl","Cuidando da saúde de crianças pequenas no contexto familiar: um estudo etnográfico com famílias de camadas populares","Bustamante, Vania, Trad, Leny A. Bomfim","Ciência &amp; Saúde Coletiva; 12(5); 1175-1184","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500014&lang=pt" 
"S1413-81232007000500015-scl","Adolescentes em conflito com a lei","Priuli, Roseana Mara Aredes, Moraes, Maria Silvia de","Ciência &amp; Saúde Coletiva; 12(5); 1185-1192","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500015&lang=pt" 
"S1413-81232007000500017-scl","Abortamento na adolescência: um estudo epidemiológico","Vieira, Leila Maria, Goldberg, Tamara Beres Lederer, Saes, Sandra de Oliveira, Dória, Adriana Aparecida Bini","Ciência &amp; Saúde Coletiva; 12(5); 1201-1208","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500017&lang=pt" 
"S1413-81232007000500018-scl","A contribuição da vulnerabilidade na determinação do índice de desenvolvimento humano: estudando o estado de Santa Catarina","Silva, Olga Maria Panhoca da, Panhoca, Luiz","Ciência &amp; Saúde Coletiva; 12(5); 1209-1219","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500018&lang=pt" 
"S1413-81232007000500019-scl","Expectativas de adolescentes em relação a mudanças do perfil nutricional","Braga, Patrícia Déa, Molina, Maria del Carmen Bisi, Cade, Nágela Valadão","Ciência &amp; Saúde Coletiva; 12(5); 1221-1228","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500019&lang=pt" 
"S1413-81232007000500020-scl","Prevalência de cárie em adolescentes de escolas públicas e privadas na cidade de João Pessoa, Paraíba, Brasil","Moreira, Patrícia Vasconcelos Leitão, Rosenblatt, Aronita, Passos, Isabela Albuquerque","Ciência &amp; Saúde Coletiva; 12(5); 1229-1236","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500020&lang=pt" 
"S1413-81232007000500021-scl","Perfil da assistência odontológica pública para a infância e adolescência em São Luís (MA)","Silva, Mariana Carvalho Batista da, Silva, Raimundo Antônio da, Ribeiro, Cecília Cláudia Costa, Cruz, Maria Carmem Fontoura Nogueira da","Ciência &amp; Saúde Coletiva; 12(5); 1237-1246","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500021&lang=pt" 
"S1413-81232007000500022-scl","Análise de fatores associados à não aceitação da vacina contra hepatite B em adolescentes escolares de baixa renda","Oliveira, Michelle Dias da Silva, Paggoto, Valéria, Matos, Marcos André de, Kozlowski, Aline Garcia, Silva, Nádia Rúbia da, Junqueira, Ana Luiza Neto, Souza, Sandra Maria Brunini, Martins, Regina Maria Bringel, Teles, Sheila Araujo","Ciência &amp; Saúde Coletiva; 12(5); 1247-1252","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500022&lang=pt" 
"S1413-81232007000500023-scl","A deficiência de vitamina A em crianças no Brasil e no mundo","Milagres, Regina Célia Rodrigues Miranda, Nunes, Lélia Cápua, Pinheiro-Sant&#039;Ana, Helena Maria","Ciência &amp; Saúde Coletiva; 12(5); 1253-1266","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500023&lang=pt" 
"S1413-81232007000500025-scl","A perspectiva dos profissionais de saúde sobre a promoção do brincar em hospitais","Mitre, Rosa Maria de Araujo, Gomes, Romeu","Ciência &amp; Saúde Coletiva; 12(5); 1277-1284","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500025&lang=pt" 
"S1413-81232007000500029-scl","Aleitamento materno: avaliação da implantação do programa em unidades básicas de saúde do Recife, Pernambuco (2002)","Bezerra, Luciana Caroline Albuquerque, Frias, Paulo Germano de, Vidal, Suely Arruda, Macedo, Vilma Costa de, Vanderlei, Lygia Carmen","Ciência &amp; Saúde Coletiva; 12(5); 1309-1317","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500029&lang=pt" 
"S1413-81232007000500030-scl","Ethical and scientific issues of nanotechnology in the workplace","Schulte, Paul A., Salamanca-Buentello, Fabio","Ciência &amp; Saúde Coletiva; 12(5); 1319-1332","Ciência &amp; Saúde Coletiva","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500030&lang=pt" 
"S1413-81232007000500033-scl","Análise do programa de vacinação de idosos de Campinas, SP","Reis, Priscilleyne Ouverney, Nozawa, Marcia Regina","Ciência &amp; Saúde Coletiva; 12(5); 1353-1361","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500033&lang=pt" 
"S1413-81232007000500034-scl","A academia e a divisão social do trabalho na enfermagem no setor público: aprofundamento ou superação?","Bujdoso, Yasmin Lilla Veronica, Trapé, Carla Andrea, Pereira, Érica Gomes, Soares, Cássia Baldini","Ciência &amp; Saúde Coletiva; 12(5); 1363-1374","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500034&lang=pt" 
"S1413-81232007000500035-scl","Comunicação no controle de risco à saúde e segurança na sociedade contemporânea: uma abordagem interdisciplinar","Rangel-S, Maria Ligia","Ciência &amp; Saúde Coletiva; 12(5); 1375-1385","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500035&lang=pt" 
"S1413-81232007000500036-scl","Impacto e (i)mobilização: um estudo sobre campanhas de prevenção ao câncer","Ramos, Conrado, Carvalho, João Eduardo Coin de, Mangiacavalli, Maria Angélica da Silveira Corrêa","Ciência &amp; Saúde Coletiva; 12(5); 1387-1396","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232007000500036&lang=pt" 
"S1413-81232007000500010-spa","O perfil da violência contra crianças e adolescentes, segundo registros de Conselhos Tutelares: vítimas, agressores e manifestações de violência","Costa, Maria Conceição Oliveira, Carvalho, Rosely Cabral de, Santa Bárbara, Josele de F. R., Santos, Carlos Antonio S. T., Gomes, Waldelene de A., Sousa, Heloísa Lima de","Ciência &amp; Saúde Coletiva; 12(5); 1129-1141","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500010&lang=pt" 
"S1413-81232007000500011-spa","Experimentação e uso regular de bebidas alcoólicas, cigarros e outras substâncias psicoativas/SPA na adolescência","Costa, Maria Conceição O., Alves, Maria Vilma de Q. M., Santos, Carlos Antonio de S. T., Carvalho, Rosely C. de, Souza, Karine Emanuelle P. de, Sousa, Heloísa Lima de","Ciência &amp; Saúde Coletiva; 12(5); 1143-1154","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500011&lang=pt" 
"S1413-81232007000500014-spa","Cuidando da saúde de crianças pequenas no contexto familiar: um estudo etnográfico com famílias de camadas populares","Bustamante, Vania, Trad, Leny A. Bomfim","Ciência &amp; Saúde Coletiva; 12(5); 1175-1184","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500014&lang=pt" 
"S1413-81232007000500023-spa","A deficiência de vitamina A em crianças no Brasil e no mundo","Milagres, Regina Célia Rodrigues Miranda, Nunes, Lélia Cápua, Pinheiro-Sant&#039;Ana, Helena Maria","Ciência &amp; Saúde Coletiva; 12(5); 1253-1266","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500023&lang=pt" 
"S1413-81232007000500026-spa","Rede de suporte tecnológico domiciliar à criança dependente de tecnologia egressa de um hospital de saúde pública","Drucker, Luciana Pellegrini","Ciência &amp; Saúde Coletiva; 12(5); 1285-1294","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500026&lang=pt" 
"S1413-81232007000500030-spa","Ethical and scientific issues of nanotechnology in the workplace","Schulte, Paul A., Salamanca-Buentello, Fabio","Ciência &amp; Saúde Coletiva; 12(5); 1319-1332","Ciência &amp; Saúde Coletiva","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500030&lang=pt" 
"S1413-81232007000500034-spa","A academia e a divisão social do trabalho na enfermagem no setor público: aprofundamento ou superação?","Bujdoso, Yasmin Lilla Veronica, Trapé, Carla Andrea, Pereira, Érica Gomes, Soares, Cássia Baldini","Ciência &amp; Saúde Coletiva; 12(5); 1363-1374","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500034&lang=pt" 
"S1413-81232007000500035-spa","Comunicação no controle de risco à saúde e segurança na sociedade contemporânea: uma abordagem interdisciplinar","Rangel-S, Maria Ligia","Ciência &amp; Saúde Coletiva; 12(5); 1375-1385","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500035&lang=pt" 
"S1413-81232007000500036-spa","Impacto e (i)mobilização: um estudo sobre campanhas de prevenção ao câncer","Ramos, Conrado, Carvalho, João Eduardo Coin de, Mangiacavalli, Maria Angélica da Silveira Corrêa","Ciência &amp; Saúde Coletiva; 12(5); 1387-1396","Ciência &amp; Saúde Coletiva","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232007000500036&lang=pt" 
"S1676-24442007000500006-scl","Therapeutic drug monitoring of tacrolimus in pancreas transplantation at São Lucas Hospital","Oliveira, Luciana Mello de, Bender, Ana Lígia, Traesel, Moacir A., Kroth, Leonardo, Hartmann, Marcelo J., Gullo Neto, Salvador, Saitovitch, David, Thiesen, Flavia Valladão","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 339-345","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500006&lang=pt" 
"S1676-24442007000500005-scl","Avaliação da função e da lesão renal: um desafio laboratorial","Sodré, Fábio L., Costa, Josete Conceição Barreto, Lima, José Carlos C.","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 329-337","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500005&lang=pt" 
"S1676-24442007000500010-scl","Primary diffuse large B-cell lymphoma of the oral cavity","Jham, Bruno Correia, Duarte, Eliza Carla Barroso, Fernandes, Anacélia Mendes, Johann, Aline Cristina Batista Rodrigues, Aguiar, Maria Cássia Ferreira, Gomez, Ricardo Santiago, Mesquita, Ricardo Alves","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 369-372","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500010&lang=pt" 
"S1676-24442007000500012-scl","Sialoadenite esclerosante crônica (tumor de Kuttner): relato de caso clínico","Lindenblatt, Rhayany de Castro, Santos, Janaína Barbieri dos, Alves, Damião Roballo, Lourenço, Simone de Queiroz Chaves, Dias, Eliane Pedra","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 381-384","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500012&lang=pt" 
"S1676-24442007000500002-scl","Editorial","Ferraz, Maria Lucia Gomes","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500002&lang=pt" 
"S1676-24442007000500001-scl","Nossa capa","","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500001&lang=pt" 
"S1676-24442007000500003-scl","Soroprevalência da hepatite B e avaliação da resposta imunológica à vacinação contra a hepatite B por via intramuscular e intradérmica em profissionais de um laboratório de saúde pública","Moreira, Regina Célia, Saraceni, Cláudia Patara, Oba, Isabel Takano, Spina, Angela Maria M., Pinho, João Renato R., Souza, Luiza Terezinha M. de, Omoto, Tereza Mitiko, Kitamura, Cecília, Oselka, Gabriel","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 313-318","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500003&lang=pt" 
"S1676-24442007000500004-scl","Candidíase vulvovaginal: fatores predisponentes do hospedeiro e virulência das leveduras","Álvares, Cassiana Aparecida, Svidzinski, Terezinha Inez Estivalet, Consolaro, Márcia Edilaine Lopes","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 319-327","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500004&lang=pt" 
"S1676-24442007000500007-scl","Estudo clinicopatológico de 106 adenomas pleomórficos de glândula salivar maior","Neves, Jerlucia Cavalcanti das, Lima, Maria do Carmo Abreu e, Sobral, Ana Paula Veras","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 347-354","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500007&lang=pt" 
"S1676-24442007000500008-scl","Estudo da relação entre a imunoexpressão das proteínas caderina-E e DCC com o grau de diferenciação celular e o estadiamento TNM do adenocarcinoma colorretal","Denadai, Marcos Vinicius Araújo, Silva, Sandra Regina M. da, Waitzberg, Angela F.L., Artigiani, Ricardo, Saad, Sarhan Sydney, Matos, Delcio","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 355-361","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500008&lang=pt" 
"S1676-24442007000500009-scl","Critérios histopatológicos para diagnóstico de melanoma maligno cutâneo: análise comparativa de sua freqüência em lesões benignas e melanomas de pequena espessura (&lt; 2 mm)","Veronese, Luiz Alberto, Corrente, José Eduardo, Marques, Mariangela Esther Alencar","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 363-368","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500009&lang=pt" 
"S1676-24442007000500011-scl","Concordância interobservador na interpretação imuno-histoquímica da superexpressão do Her2 detectada por cinco diferentes anticorpos em array de carcinomas mamários","Nunes, Cristiana Buzelin, Rocha, Rafael Malagoli, Gouvêa, Agostinho Pinto, Tafuri, Luciene Simões de Assis, Marinho, Vanessa Fortes Zschaber, Rezende, Marina Alvarenga, Gobbi, Helenice","Jornal Brasileiro de Patologia e Medicina Laboratorial; 43(5); 373-379","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442007000500011&lang=pt" 
"S0100-736X2007001000002-scl","On the etiology of an outbreak of winter dysentery in dairy cows in Brazil","Brandão, Paulo E., Villarreal, Laura Y.B., Gregori, F., Souza, Silvio L.P. de, Lopes, Marco A.E., Gomes, Cleise R., Sforsin, Angelo J., Sanches, Alexandre A., Rosales, Cesar A.R., Richtzenhain, Leonardo J., Ferreira, Antonio J.P., Jerez, José A.","Pesquisa Veterinária Brasileira; 27(10); 398-402","Pesquisa Veterinária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000002&lang=pt" 
"S0100-736X2007001000003-scl","Identificação e diferenciação de herpesvírus bovino tipos 1 e 5 isolados de amostras clínicas no Centro-Sul do Brasil, Argentina e Uruguai (1987-2006)","Silva, Mariana Sá e, Brum, Mário Celso S., Weiblen, Rudi, Flores, Eduardo F.","Pesquisa Veterinária Brasileira; 27(10); 403-408","Pesquisa Veterinária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000003&lang=pt" 
"S0100-736X2007001000006-scl","Diarréia em bezerros da raça Nelore criados extensivamente: estudo clínico e etiológico","Oliveira Filho, José P., Silva, Daniel P.G., Pacheco, Marcelo D., Mascarini, Luciene M., Ribeiro, Marcio G., Alfieri, Amauri A., Alfieri, Alice F., Stipp, Danilo T., Barros, Breno J.P., Borges, Alexandre S.","Pesquisa Veterinária Brasileira; 27(10); 419-424","Pesquisa Veterinária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000006&lang=pt" 
"S0100-736X2007001000005-scl","Intoxicação espontânea por Ipomoea carnea subsp. fistulosa (Convolvulaceae) em bovinos no Pantanal Matogrossense","Antoniassi, Nadia A.B., Ferreira, Eduardo V., Santos, Carlos E.P. dos, Arruda, Laura P. de, Campos, João Losano E., Nakazato, Luciano, Colodel, Edson M.","Pesquisa Veterinária Brasileira; 27(10); 415-418","Pesquisa Veterinária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000005&lang=pt" 
"S0100-736X2007001000010-scl","Intoxicação espontânea e experimental por Eupatorium tremulum (Asteraceae) em bovinos","Lucioli, Joelma, Furlan, Fernando Henrique, Mezaroba, Sara, Traverso, Sandra Davi, Gava, Aldo","Pesquisa Veterinária Brasileira; 27(10); 442-445","Pesquisa Veterinária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000010&lang=pt" 
"S0100-736X2007001000001-scl","Aborto ovino associado com infecção por Sarcocystis sp","Pescador, Caroline A., Corbellini, Luís G., Oliveira, Eduardo C. de, Bandarra, Paulo M., Leal, Juliano S., Pedroso, Pedro M.O., Driemeier, David","Pesquisa Veterinária Brasileira; 27(10); 393-397","Pesquisa Veterinária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000001&lang=pt" 
"S0100-736X2007001000004-scl","Experimental swainsonine poisoning in goats ingesting Ipomoea sericophylla and Ipomoea riedelii (Convolvulaceae)","Barbosa, Rossemberg C., Riet-Correa, Franklin, Lima, Everton F., Medeiros, Rosane M.T., Guedes, Karla M.R., Gardner, Dale R., Molyneux, Russell J., Melo, Lúcio E.H. de","Pesquisa Veterinária Brasileira; 27(10); 409-414","Pesquisa Veterinária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000004&lang=pt" 
"S0100-736X2007001000007-scl","Co-infection by porcine circovirus type 2 and porcine parvovirus in aborted fetuses and stillborn piglets in southern Brazil","Pescador, Caroline A., Bandarra, Paulo M., Castro, Luiza A., Antoniassi, Nadia A.B., Ravazzolo, Ana Paula, Sonne, Luciana, Cruz, Cláudio E.F., Driemeier, David","Pesquisa Veterinária Brasileira; 27(10); 425-429","Pesquisa Veterinária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000007&lang=pt" 
"S0100-736X2007001000008-scl","Toxoplasma gondii in semen of experimentally infected swine","Moura, Anderson B., Costa, Alvimar J., Jordão Filho, Sérgio, Paim, Beatriz B., Pinto, Fernanda R., Di Mauro, Daniela C.","Pesquisa Veterinária Brasileira; 27(10); 430-434","Pesquisa Veterinária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2007001000008&lang=pt" 
