"S0370-44672005000400005-scl","Helvita [Mn2+4Be3(SiO4)3S]: primeira ocorrência brasileira do mineral","Chaves, Mario Luiz de Sá Carneiro","Rem: Revista Escola de Minas; 58(4); 317-319","Rem: Revista Escola de Minas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672005000400005&lang=pt" 
"S0370-44672005000400002-scl","Toma posse a nova diretoria da Escola de Minas","","Rem: Revista Escola de Minas; 58(4); 293-298","Rem: Revista Escola de Minas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672005000400002&lang=pt" 
"S0370-44672005000400012-scl","Remoção de metais pesados em resíduos sólidos: o caso das baterias de celular","Souza, Ronie Magno P, Leão, Versiane Alves, Pina, Pablo dos Santos","Rem: Revista Escola de Minas; 58(4); 375-379","Rem: Revista Escola de Minas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672005000400012&lang=pt" 
"S0370-44672005000400011-scl","Desenvolvimento de ferramenta computacional para auxílio ao projeto de gemas lapidadas","Martins-Filho, Luiz S, Mol, Adriano A, Rocha, Ronilson","Rem: Revista Escola de Minas; 58(4); 367-373","Rem: Revista Escola de Minas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672005000400011&lang=pt" 
"S0370-44672005000400007-scl","Avaliação da integridade estrutural da Ponte Marechal Hermes - rio São Francisco/MG","Brinck, Fabiana Malta, Cândido, Luiz Cláudio, Neves, Francisco de Assis das","Rem: Revista Escola de Minas; 58(4); 329-336","Rem: Revista Escola de Minas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672005000400007&lang=pt" 
"S0370-44672005000400009-scl","Análise teórico-experimental de ligações parafusadas em perfis formados a frio","Morais, Cassius Soares, Silva, Alexandre Camillo da, Ribeiro, Luiz Fernando Loureiro, Freitas, Arlene Maria Sarmanho","Rem: Revista Escola de Minas; 58(4); 347-353","Rem: Revista Escola de Minas","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672005000400009&lang=pt" 
"S0101-73302005000400013-scl","Solidão, fascismo e literalidade","Pelbart, Peter Pál","Educação &amp; Sociedade; 26(93); 1323-1329","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400013&lang=pt" 
"S1516-35982005000600001-scl","Proteína bruta e energia digestível em dietas para alevinos de curimbatá (Prochilodus affins)","Bomfim, Marcos Antonio Delmondes, Lanna, Eduardo Arruda Teixeira, Serafini, Moacyr Antonio, Ribeiro, Felipe Barbosa, Pena, Karine da Silva","Revista Brasileira de Zootecnia; 34(6); 1795-1806","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600001&lang=pt" 
"S1516-35982005000600004-scl","Farinha de resíduos da filetagem de tilápia em rações para alevinos de piauçu (Leporinus macrocephalus)","Boscolo, Wilson Rogério, Signor, Altevir, Feiden, Aldi, Signor, Arcangelo Augusto, Schaefer, Luciano André, Reidel, Adilson","Revista Brasileira de Zootecnia; 34(6); 1819-1827","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600004&lang=pt" 
"S1516-35982005000600005-scl","Efeito da densidade de estocagem no desempenho de rã-touro (Rana catesbeiana) em recria","Casali, Alex Poeta, Moura, Onofre Maurício de, Mendes, Richélita do Rosário Brito, Campos, Valnir de Meneses","Revista Brasileira de Zootecnia; 34(6); 1828-1834","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600005&lang=pt" 
"S1516-35982005000600016-scl","Idade ao primeiro parto e intervalo de partos de cinco grupos genéticos Holandês x Gir no Brasil","Facó, Olivardo, Lôbo, Raimundo Nonato Braga, Martins Filho, Raimundo, Lima, Francisco de Assis Melo","Revista Brasileira de Zootecnia; 34(6); 1920-1926","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600016&lang=pt" 
"S1516-35982005000600015-scl","Estimação de parâmetros genéticos para peso em diferentes idades para animais da raça Tabapuã","Dias, Laila Talarico, Albuquerque, Lucia Galvão de, Tonhati, Humberto, Teixeira, Rodrigo de Almeida","Revista Brasileira de Zootecnia; 34(6); 1914-1919","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600015&lang=pt" 
"S1516-35982005000600020-scl","Níveis de metionina + cistina para pintos de corte mantidos em ambiente termoneutro","Oliveira Neto, Adhemar Rodrigues de, Oliveira, Rita Flávia Miranda de, Donzele, Juarez Lopes, Cecon, Paulo Roberto, Vaz, Roberta Gomes Marçal Vieira, Gasparino, Eliane","Revista Brasileira de Zootecnia; 34(6); 1956-1962","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600020&lang=pt" 
"S1516-35982005000600027-scl","Efeito de diferentes fontes de gordura na dieta de vacas Jersey sobre o consumo, a produção e a composição do leite","Duarte, Luciana Marta D&#039;Almeida, Stumpf Júnior, Waldyr, Fischer, Vívian, Salla, Luciane Elisete","Revista Brasileira de Zootecnia; 34(6); 2020-2028","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600027&lang=pt" 
"S1516-35982005000600012-scl","Morfogênese e acúmulo de forragem em pastagem de Cynodon dactylon cv. coastcross em diferentes estações de crescimento","Vilela, Duarte, Paiva, Paulo César de Aguiar, Lima, Josiane Aparecida de, Cardoso, Rodrigo Carvalho de","Revista Brasileira de Zootecnia; 34(6); 1891-1896","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600012&lang=pt" 
"S1516-35982005000600006-scl","Nível de arraçoamento para alevinos de lambari-do-rabo-amarelo (Astyanax bimaculatus)","Meurer, Fábio, Hayashi, Carmino, Boscolo, Wilson Rogério, Kavata, Lúcio Barboza, Lacerda, Carlos Henrique Figueiredo","Revista Brasileira de Zootecnia; 34(6); 1835-1840","Revista Brasileira de Zootecnia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982005000600006&lang=pt" 
"S0101-73302005000400018-scl","Estado da arte da área de educação &amp; comunicação em periódicos brasileiros","Vermelho, Sônia Cristina, Areu, Graciela Inês Presas","Educação &amp; Sociedade; 26(93); 1413-1434","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400018&lang=pt" 
"S0100-41582005000600022-scl","Queda de folíolos em Parkia pendula causada por Pestalotiopsis sp. no Brasil","Rosa, Regina C.T., Cavalcanti, Vanildo A. L. B.","Fitopatologia Brasileira; 30(6); 672-672","Fitopatologia Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582005000600022&lang=pt" 
"S0100-41582005000600021-scl","Ocorrência de Nectria haematococca em maracujazais no estado do Rio de Janeiro e resistência de Passiflora mucronata ao patógeno","Fischer, Ivan H., Rezende, Jorge A.M., Naldi Filho, Norton, Silva, José R. da","Fitopatologia Brasileira; 30(6); 671-671","Fitopatologia Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582005000600021&lang=pt" 
"S0100-41582005000600020-scl","Allium tuberosum como hospedeira de Puccinia allii no Brazil","Lima, Milton L. da Paz, Ueno, Bernardo, Huesugi, Carlos, Melo Filho, Péricles de A.","Fitopatologia Brasileira; 30(6); 670-670","Fitopatologia Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582005000600020&lang=pt" 
"S0101-73302005000400021-scl","Desafios para a abordagem da imprensa na escola","Zanchetta Jr., Juvenal","Educação &amp; Sociedade; 26(93); 1497-1510","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400021&lang=pt" 
"S0101-73302005000400008-scl","Mangue&#039;s school ou por uma pedagogia rizomática","Lins, Daniel","Educação &amp; Sociedade; 26(93); 1229-1256","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400008&lang=pt" 
"S0101-73302005000400009-scl","De fardos que podem acompanhar a atividade docente ou de como o mestre pode devir burro (ou camelo)","Costa, Sylvio de Sousa Gadelha","Educação &amp; Sociedade; 26(93); 1257-1272","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400009&lang=pt" 
"S0101-73302005000400010-scl","Políticas cognitivas na formação do professor e o problema do devir-mestre","Kastrup, Virgínia","Educação &amp; Sociedade; 26(93); 1273-1288","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400010&lang=pt" 
"S0101-73302005000400011-scl","Otimismo, pessimismo, criação&lt;A HREF=&quot;#back1&quot;&gt;&lt;/A&gt;: pedagogia do conceito e resistência","Bianco, Giuseppe","Educação &amp; Sociedade; 26(93); 1289-1308","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400011&lang=pt" 
"S0101-73302005000400015-scl","Temas e tramas na pós-graduação em educação","Kuenzer, Acacia Zeneida, Moraes, Maria Célia Marcondes de","Educação &amp; Sociedade; 26(93); 1341-1362","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400015&lang=pt" 
"S0101-73302005000400016-scl","Criação dos sistemas municipais de ensino","Sarmento, Diva Chaves","Educação &amp; Sociedade; 26(93); 1363-1390","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400016&lang=pt" 
"S0101-73302005000400019-scl","Educação, formação profissional e certificação de conhecimentos: considerações sobre uma política pública de certificação profissional","Moraes, Carmen Sylvia Vidigal, Lopes Neto, Sebastião","Educação &amp; Sociedade; 26(93); 1435-1469","Educação &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302005000400019&lang=pt" 
"S0100-41582005000600003-scl","Intensidade da cercosporiose em mudas de cafeeiro em função de fontes e doses de silício","Botelho, Deila M. Santos, Pozza, Edson A., Pozza, Adélia A. A., Carvalho, Janice G. de, Botelho, Cesar E., Souza, Paulo E. de","Fitopatologia Brasileira; 30(6); 582-588","Fitopatologia Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582005000600003&lang=pt" 
