"S0188-252X2010000100002-mex","Observación de la ficción televisiva en ocho países iberoamericanos","Orozco Gómez, Guillermo, Vassallo de Lopes, María Immacolata","Comunicación y sociedad; (13); 13-42","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100002&lang=pt" 
"S0188-252X2010000100003-mex","La responsabilidad de la televisión mexicana en la erradicación de la violencia de género contra las mujeres y las niñas: apuntes de una investigación diagnóstica","Vega Montiel, Aimée","Comunicación y sociedad; (13); 43-68","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100003&lang=pt" 
"S0188-252X2010000100004-mex","Construcción ideológica de la violencia delictiva en la prensa venezolana","Aguillón Vale, Pedro David","Comunicación y sociedad; (13); 69-100","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100004&lang=pt" 
"S0188-252X2010000100005-mex","El mundo de los periodistas: aspectos teóricos y metodológicos","Pereira, Fabio Henrique","Comunicación y sociedad; (13); 101-124","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100005&lang=pt" 
"S0188-252X2010000100006-mex","Análisis estructural de la investigación empírica sobre el periodista latinoamericano","Mellado, Claudia","Comunicación y sociedad; (13); 125-147","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100006&lang=pt" 
"S0188-252X2010000100007-mex","Historia y comunicación social: apuntes para un diálogo inconcluso. Aproximación crítica al campo de estudios históricos en comunicación","Amaya Trujillo, Janny","Comunicación y sociedad; (13); 149-171","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100007&lang=pt" 
"S0188-252X2010000100008-mex","Limitaciones y alcances del enfoque de domesticación de la tecnología en el estudio del teléfono celular","Yarto Wong, Consuelo","Comunicación y sociedad; (13); 173-200","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100008&lang=pt" 
"S0188-252X2010000100009-mex","Juventud, territorios de identidad y tecnologías","Rodríguez, Zeyda","Comunicación y sociedad; (13); 201-206","Comunicación y sociedad","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2010000100009&lang=pt" 
"S1665-89062010000100001-mex","A Spatial Approach to the Link between Remittances and Regional Growth in Mexico","Valdivia López, Marcos, Lozano Ascencio, Fernando","Migraciones internacionales; 5(3); 7-41","Migraciones internacionales","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100001&lang=pt" 
"S1665-89062010000100010-mex","La vulnerabilidad de los grupos migrantes en México","González-Fagoaga, Jesús Eduardo","Migraciones internacionales; 5(3); 233-239","Migraciones internacionales","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100010&lang=pt" 
"S1665-89062010000100002-mex","The Migration Experience as It Relates to Cargo Participation in San Miguel Cuevas, Oaxaca","Ventura Luna, Silvia","Migraciones internacionales; 5(3); 43-70","Migraciones internacionales","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100002&lang=pt" 
"S1665-89062010000100003-mex","Children without Borders: A Mapping of the Literature on Unaccompanied Migrant Children to the United States","Chavez, Lilian, Menjívar, Cecilia","Migraciones internacionales; 5(3); 71-111","Migraciones internacionales","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100003&lang=pt" 
"S1665-89062010000100004-mex","Fiesta, identidad y estrategias de una minoría que se organiza: La reina de las flores de una comunidad latina en Texas","Fernández Poncela, Anna, Venegas Aguilera, Lilia","Migraciones internacionales; 5(3); 113-142","Migraciones internacionales","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100004&lang=pt" 
"S1665-89062010000100005-mex","Parejas en el espacio transnacional: Los proyectos de mujeres que emigran por motivos conyugales","Bodoque Puerta, Yolanda, Soronellas Masdéu, Montserrat","Migraciones internacionales; 5(3); 143-174","Migraciones internacionales","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100005&lang=pt" 
"S1665-89062010000100006-mex","Migraciones entre países del sur: Los cambios y las continuidades en los flujos limítrofes hacia Argentina","León Bologna, Eduardo","Migraciones internacionales; 5(3); 175-209","Migraciones internacionales","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100006&lang=pt" 
"S1665-89062010000100007-mex","Brasil y la comunidad panlatina residente en Estados Unidos: La construcción de una agenda de trabajo","Domínguez Ávila, Carlos Federico","Migraciones internacionales; 5(3); 211-220","Migraciones internacionales","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100007&lang=pt" 
"S1665-89062010000100008-mex","","Imaz Bayona, Cecilia","Migraciones internacionales; 5(3); 221-225","Migraciones internacionales","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100008&lang=pt" 
"S1665-89062010000100009-mex","","Zamudio Grave, Patricia","Migraciones internacionales; 5(3); 227-231","Migraciones internacionales","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-89062010000100009&lang=pt" 
"S1677-55382010000300004-scl","Recovery of hormone sensitivity after salvage brachytherapy for hormone refractory localized prostate cancer","Smith, Dan, Plowman, P. Nick","International braz j urol; 36(3); 283-291","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300004&lang=pt" 
"S1677-55382010000300003-scl","Novel targeted agents for the treatment of bladder cancer: translating laboratory advances into clinical application","Yang, Xiaoping, Flaig, Thomas W.","International braz j urol; 36(3); 273-282","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300003&lang=pt" 
"S1677-55382010000300009-scl","Hand-assisted laparoscopic radical nephrectomy in the treatment of a renal cell carcinoma with a level ii vena cava thrombus","Kovac, Jason R., Luke, Patrick P.","International braz j urol; 36(3); 327-331","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300009&lang=pt" 
"S1677-55382010000300010-scl","Behavioral alarm treatment for nocturnal enuresis","Pereira, Rodrigo F., Silvares, Edwiges F. M., Braga, Paula F.","International braz j urol; 36(3); 332-338","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300010&lang=pt" 
"S1677-55382010000300012-scl","Tumor banks: the cornerstone of basic research in urology","Reis, Sabrina T., Feitosa, Emanoela B., Pontes-Junior, Jose, Marin, Camila C., Abe, Daniel k., Crippa, Alexandre, Antunes, Alberto A., Nesrallah, Adriano J., Oliveira, Luiz C., Ribeiro-Filho, Leopoldo A., Srougi, Miguel, Leite, Katia R. M., Dall’Oglio, Marcos F.","International braz j urol; 36(3); 348-354","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300012&lang=pt" 
"S1677-55382010000300021-scl","The value of mandatory second opinion pathology review of prostate needle biopsy interpretation before radical prostatectomy","Billis, Athanase","International braz j urol; 36(3); 364-365","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300021&lang=pt" 
"S1677-55382010000300013-scl","Re: Urodynamics in a community-dwelling population of females 80 years or older: which motive? Which diagnosis?","Amaro, João Luiz","International braz j urol; 36(3); 355-355","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300013&lang=pt" 
"S1677-55382010000300020-scl","Prostate-specific antigen kinetics during follow-up are an unreliable trigger for intervention in a prostate cancer surveillance program","Billis, Athanase","International braz j urol; 36(3); 363-364","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300020&lang=pt" 
"S1677-55382010000300022-scl","Laparoscopic sacrocolpopexy for grade iv pelvic organs prolapse with associated bilateral pyelocaliceal dilatation: the first case reported","Curcio, Lessandro, Guida, Romolo, Cunha, Antonio C., Renteria, Juan, Freire, Ricardo, Di Biase, Geraldo","International braz j urol; 36(3); 375-376","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300022&lang=pt" 
"S0100-204X2010000600013-scl","Errata","","Pesquisa Agropecuária Brasileira; 45(6); 630-630","Pesquisa Agropecuária Brasileira","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000600013&lang=pt" 
"S0301-50922010000200006-mex","Neospora caninum: Detección de ADN en sangre durante la primera gestación de vaquillas infectadas naturalmente","Santana, Omar Iván, Cruz-Vázquez, Carlos, Medina-Esparza, Leticia, Ramos Parra, Miguel, Castellanos Morales, Ciro, Quezada Gallardo, Daniel","Veterinaria México; 41(2); 131-137","Veterinaria México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-50922010000200006&lang=pt" 
"S0301-50922010000200007-mex","Vacunas contra el virus del síndrome reproductivo y respiratorio porcino (PRRSV): escribiendo una historia","Flores-Mendoza, Lilián, Hernández, Jesús","Veterinaria México; 41(2); 139-159","Veterinaria México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-50922010000200007&lang=pt" 
"S0301-50922010000200004-mex","Aislamiento e identificación de Aeromonas bestiarum a partir de carpa común de cultivo (Cyprinus carpió L.) procedentes de Santa María Chapa de Mota, Estado de México, México","Soriano-Vargas, Edgardo, Castro-Escarpulli, Graciela, Aguilera-Arreola, Ma. Guadalupe, Vega-Castillo, Fernando, Salgado-Miranda, Celene","Veterinaria México; 41(2); 111-115","Veterinaria México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-50922010000200004&lang=pt" 
"S0301-50922010000200005-mex","Estimación de parámetros genéticos para características de fertilidad en ganado Suizo Pardo bajo condiciones subtropicales en México","Ríos Utrera, Ángel, Calderón Robles, René Carlos, Rósete Fernández, Jorge Víctor, Lagunes Lagunes, Juvencio","Veterinaria México; 41(2); 117-129","Veterinaria México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-50922010000200005&lang=pt" 
"S0301-50922010000200002-mex","Inducción de la actividad ovárica en yeguas criollas con un programa de fotoperiodo artificial en la latitud 19°9&#039;N","López Pérez, Luna María, Zarco Quintero, Luis, Boeta Acosta, Ana Myriam","Veterinaria México; 41(2); 89-100","Veterinaria México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-50922010000200002&lang=pt" 
"S0301-50922010000200003-mex","Evaluación de la capacidad inmunogénica y protectora de antígenos de Pasteurella multocida, obtenidos de aislados de casos clínicos","Guadarrama Cruz, Germán, León Lara, Lemuel, Alonso Fresán, María Uxúa, Montes de Oca Jiménez, Roberto, Fernández Rosas, Pomposo","Veterinaria México; 41(2); 101-110","Veterinaria México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-50922010000200003&lang=pt" 
"S0301-50922010000200001-mex","Regresión prematura del cuerpo lúteo en ovejas en anestro tratadas con la hormona bovina del crecimiento","Hernández Cruz, Oscar Alejandro, Montaldo, Hugo H., Angulo Mejorada, Rosa Bertha, Balcázar Sánchez, Juan Alberto, Martínez Delgado, Irma Yolanda, Hernández Cerón, Joel","Veterinaria México; 41(2); 81-87","Veterinaria México","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-50922010000200001&lang=pt" 
"S1677-55382010000300019-scl","Imaging of prostate cancer local recurrences: why and how?","Prando, Adilson","International braz j urol; 36(3); 362-363","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300019&lang=pt" 
"S1677-55382010000300018-scl","MRI in the characterization and local staging of testicular neoplasms","Prando, Adilson","International braz j urol; 36(3); 361-362","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300018&lang=pt" 
"S1677-55382010000300017-scl","Transperitoneal laparoscopic radical nephrectomy for patients with dialysis-dependent end-stage renal disease: an analysis and comparison of perioperative outcome","Kim, Fernando J.","International braz j urol; 36(3); 360-360","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300017&lang=pt" 
"S1677-55382010000300016-scl","Complications of renal cryoablation: a single center experience","Kim, Fernando J.","International braz j urol; 36(3); 359-359","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300016&lang=pt" 
"S1677-55382010000300015-scl","Novel in vitro model for studying ureteric stent-induced cell injury","Monga, Manoj","International braz j urol; 36(3); 358-358","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300015&lang=pt" 
"S1677-55382010000300014-scl","Chronic kidney disease affects the stone-free rate after extracorporeal shock wave lithotripsy for proximal ureteric stones","Monga, Manoj","International braz j urol; 36(3); 357-357","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300014&lang=pt" 
"S1677-55382010000300001-scl","Editor&#039;s comment: undergrading and Understaging in Prostate Cancer","Sampaio, Francisco J. B.","International braz j urol; 36(3); 257-258","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300001&lang=pt" 
"S1516-89132010000300023-scl","Production and extraction of phytotoxins from Colletotrichum dematium FGCC# 20 effective against Parthenium hysterophorus L.","Singh, Jaya, Quereshi, Sadaf, Banerjee, Nikita, Pandey, Akhilesh Kumar","Brazilian Archives of Biology and Technology; 53(3); 669-678","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000300023&lang=pt" 
"S1516-89132010000300024-scl","Somatic embryogenesis and plant regeneration from callus cultures of Cleome rosea Vahl","Simões, Claudia, Albarello, Norma, Callado, Cátia Henriques, Castro, Tatiana Carvalho de, Mansur, Elisabeth","Brazilian Archives of Biology and Technology; 53(3); 679-686","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000300024&lang=pt" 
"S1677-55382010000300002-scl","Techniques of nerve-sparing and potency outcomes following robot-assisted laparoscopic prostatectomy","Chauhan, Sanket, Coelho, Rafael F., Rocco, Bernardo, Palmer, Kenneth J., Orvieto, Marcelo A., Patel, Vipul R.","International braz j urol; 36(3); 259-272","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300002&lang=pt" 
"S1677-55382010000300005-scl","Undergrading and understaging in patients with clinically insignificant prostate cancer who underwent radical prostatectomy","Oliveira, Irai S., Pontes-Junior, Jose, Abe, Daniel K., Crippa, Alexandre, Dall’Oglio, Marcos F., Nesralah, Adriano J., Leite, Katia R. M., Reis, Sabrina T., Srougi, Miguel","International braz j urol; 36(3); 292-299","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300005&lang=pt" 
"S1677-55382010000300006-scl","Complete androgen blockade safely allows for delay of cytotoxic chemotherapy in castration refractory prostate cancer","Kaliks, Rafael A., Santi, Patricia, Cardoso, Ana P., Del Giglio, Auro","International braz j urol; 36(3); 300-307","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300006&lang=pt" 
"S1677-55382010000300007-scl","Safety of ultrasound-guided transrectal extended prostate biopsy in patients receiving low-dose aspirin","Kariotis, Ioannis, Philippou, Prodromos, Volanis, Demetrios, Serafetinides, Efraim, Delakas, Demetrios","International braz j urol; 36(3); 308-316","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300007&lang=pt" 
"S1677-55382010000300008-scl","Monti’s procedure as an alternative technique in complex urethral distraction defect","Hosseini, Jalil, Kaviani, Ali, Mazloomfard, Mohammad M., Golshan, Ali R.","International braz j urol; 36(3); 317-326","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300008&lang=pt" 
"S1677-55382010000300011-scl","Comparative study of polypropylene and aponeurotic slings in the treatment of female urinary incontinence","Winckler, Jorge A., Ramos, Jose G. L., Dalmolin, Bernadete M., Winckler, Diego C., Doring, Marlene","International braz j urol; 36(3); 339-347","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000300011&lang=pt" 
"S0100-204X2010000600004-scl","Estratificação ambiental na avaliação de genótipos de feijoeiro-comum tipo Carioca em Goiás e no Distrito Federal","Pereira, Helton Santos, Melo, Leonardo Cunha, Faria, Luís Cláudio de, Del Peloso, Maria José, Wendland, Adriane","Pesquisa Agropecuária Brasileira; 45(6); 554-562","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000600004&lang=pt" 
"S0100-204X2010000600011-scl","Altura da garupa e sua associação com características reprodutivas e de crescimento na raça Nelore","Pereira, Marcio Cinachi, Yokoo, Marcos Juniti, Bignardi, Annaiza Braga, Sezana, Juliana Cristina, Albuquerque, Lucia Galvão de","Pesquisa Agropecuária Brasileira; 45(6); 613-620","Pesquisa Agropecuária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2010000600011&lang=pt" 
"S0101-47142010000100001-scl","Apresentação","Oliveira, Cecilia Helena de Salles","Anais do Museu Paulista: História e Cultura Material; 18(1); -","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100001&lang=pt" 
"S0101-47142010000100002-scl","Laços familiares e aspectos materiais da dinâmica mercantil na cidade de São Paulo (séculos XVIII e XIX)","Borrego, Maria Aparecida de Menezes","Anais do Museu Paulista: História e Cultura Material; 18(1); 11-41","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100002&lang=pt" 
"S0101-47142010000100003-scl","Os mártires e a cristianização do território na América portuguesa, séculos XVI e XVII","Cymbalista, Renato","Anais do Museu Paulista: História e Cultura Material; 18(1); 43-82","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100003&lang=pt" 
"S0101-47142010000100004-scl","O Vale do Paraíba cafeeiro e o regime visual da segunda escravidão: o caso da fazenda Resgate","Marquese, Rafael de Bivar","Anais do Museu Paulista: História e Cultura Material; 18(1); 83-128","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100004&lang=pt" 
"S0101-47142010000100005-scl","O cruzamento de tradições visuais nos espetáculos de projeções ópticas realizados em Porto Alegre entre 1861 e 1908","Trusz, Alice Dubina","Anais do Museu Paulista: História e Cultura Material; 18(1); 129-178","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100005&lang=pt" 
"S0101-47142010000100007-scl","Geraldo de Barros e José Oiticica Filho: experimentação em fotografia (1950-1964)","Etcheverry, Carolina","Anais do Museu Paulista: História e Cultura Material; 18(1); 207-228","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100007&lang=pt" 
"S0101-47142010000100008-scl","Avaliação e perspectivas da abordagem à conservação do patrimônio organístico no Brasil","Freixo, Elisa, Cavicchioli, Andrea","Anais do Museu Paulista: História e Cultura Material; 18(1); 231-270","Anais do Museu Paulista: História e Cultura Material","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-47142010000100008&lang=pt" 
"S0717-73562010000100001-chl","AL DR. JOHN VÍCTOR MURRA, COSMOPOLITA VETERANO DE LUCHAS INTELECTUALES Y POLÍTICAS DEL SIGLO VEINTE","Platt, Tristan, Castro, Victoria, Salomon, Frank, Hidalgo, Jorge, Núñez, Lautaro, Aldunate del Solar, Carlos, Standen, Vivien G, Santoro, Calogero","Chungará (Arica); 42(1); 3-6","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100001&lang=pt" 
"S0717-73562010000100002-chl","ACTO HOMENAJE A JOHN V. MURRA EN EL INSTITUT D&#039;ESTUDIS CATALANS, BARCELONA, 20 DE FEBRERO DE 2007","Stolcke, Verena","Chungará (Arica); 42(1); 7-8","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100002&lang=pt" 
"S0717-73562010000100003-chl","MURRA 1916-2006","Harris, Olivia","Chungará (Arica); 42(1); 9-11","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100003&lang=pt" 
"S0717-73562010000100004-chl","MURRA EN LA SELVA DE PAJA","Salomon, Frank","Chungará (Arica); 42(1); 13-18","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100004&lang=pt" 
"S0717-73562010000100005-chl","MURRA AT MIT","Lechtman, Heather","Chungará (Arica); 42(1); 19-23","Chungará (Arica)","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100005&lang=pt" 
"S0717-73562010000100006-chl","JOHN VICTOR Y LOS &quot;ANDINOS&quot;","Flores Ochoa, Jorge A","Chungará (Arica); 42(1); 25-28","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100006&lang=pt" 
"S0717-73562010000100007-chl","CÓMO RECUERDO A JOHN MURRA","Soldi, Ana María","Chungará (Arica); 42(1); 29-32","Chungará (Arica)","Espanhol","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562010000100007&lang=pt" 
