"S0026-17422013000600005-mex","Esplenomegalia","Vargas Viveros, Pablo, Hurtado Monroy, Rafael, Villalobos Alva, José Ángel","Revista de la Facultad de Medicina (México); 56(2); 37-45","Revista de la Facultad de Medicina (México)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0026-17422013000600005&lang=pt" 
"S0026-17422013000600008-mex","La marcha atópica","","Revista de la Facultad de Medicina (México); 56(2); 52-54","Revista de la Facultad de Medicina (México)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0026-17422013000600008&lang=pt" 
"S0026-17422013000600009-mex","El Premio Nobel en fisiología o medicina 2012 reconoce a la reprogramación genómica como la base de la medicina regenerativa del futuro","Covarrubias, Luis","Revista de la Facultad de Medicina (México); 56(2); 55-59","Revista de la Facultad de Medicina (México)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0026-17422013000600009&lang=pt" 
"S1665-05652013000100001-mex","Los derechos humanos en movimiento: una revisión teórica contemporánea","López, Jairo Antonio","Espiral (Guadalajara); 20(56); 9-37","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100001&lang=pt" 
"S1665-05652013000100003-mex","Más allá del discurso económico liberal. Por una política industrial para el siglo XXI en México","Palacios L., Juan José","Espiral (Guadalajara); 20(56); 69-105","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100003&lang=pt" 
"S1665-05652013000100002-mex","Al margen del poder y de la comunidad: la &quot;cultura Política&quot; del clientelismo","Mantilla, Lucía","Espiral (Guadalajara); 20(56); 39-66","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100002&lang=pt" 
"S1665-05652013000100005-mex","Despachos, bufetes y firmas de abogados en Jalisco","Arellano Ríos, Alberto","Espiral (Guadalajara); 20(56); 137-168","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100005&lang=pt" 
"S1665-05652013000100004-mex","Voto nulo en Jalisco. Causas, construcción y resultado en el proceso electoral de julio de 2009","Morales, Julián Atilano","Espiral (Guadalajara); 20(56); 107-134","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100004&lang=pt" 
"S1665-05652013000100007-mex","Trabajo y ciudadanía: Una reflexión necesaria para la sociedad del siglo XXI","Aceves Lozano, Jorge E., de la O Martínez, María Eugenia","Espiral (Guadalajara); 20(56); 199-210","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100007&lang=pt" 
"S1665-05652013000100006-mex","Antecedentes del debilitamiento institucional en Venezuela durante el gobierno de Luis Herrera Campins","Borgucci, Emmanuel, Fuenmayor, Jennifer","Espiral (Guadalajara); 20(56); 171-195","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100006&lang=pt" 
"S1665-05652013000100009-mex","Equidad social y parlamentarismo: Balance de treinta años","Barba Solano, Carlos","Espiral (Guadalajara); 20(56); 217-232","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100009&lang=pt" 
"S1665-05652013000100008-mex","Más allá de la racionalidad capitalista","Alonso, Jorge","Espiral (Guadalajara); 20(56); 211-215","Espiral (Guadalajara)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-05652013000100008&lang=pt" 
"S0370-41062013000200012-chl","Lectura clínica de una sentencia judicial: el derecho a la vida y su aplicación en la toma de decisiones clínicas","COUCEIRO V, AZUCENA","Revista chilena de pediatría; 84(2); 205-217","Revista chilena de pediatría","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062013000200012&lang=pt" 
"S0718-48082013000100006-chl","Benefit finding and well-being in children with life threatening illnesses: An integrative study","Chaves, Covadonga, Vazquez, Carmelo, Hervas, Gonzalo","Terapia psicológica; 31(1); 59-68","Terapia psicológica","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000100006&lang=pt" 
"S0370-41062013000200002-chl","Consecuencias del síndrome de apnea obstructiva del sueño","ELSO T, MARÍA JOSÉ, BROCKMANN V, PABLO, ZENTENO A, DANIEL","Revista chilena de pediatría; 84(2); 128-137","Revista chilena de pediatría","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062013000200002&lang=pt" 
"S0718-48082013000100008-chl","Crecimiento Post-traumático en supervivientes de cáncer y sus otros significativos: ¿Crecimiento vicario o secundario?","Ochoa, Cristian, Castejón, Vanessa, Sumalla, Enric C, Blanco, Ignacio","Terapia psicológica; 31(1); 81-92","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000100008&lang=pt" 
"S0718-48082013000100002-chl","La Psicología Positiva: Investigación y aplicaciones","Park, Nansook, Peterson, Christopher, Sun, Jennifer K","Terapia psicológica; 31(1); 11-19","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000100002&lang=pt" 
"S0718-48082013000100011-chl","Psicología Positiva y Terapias Constructivas: Una Propuesta Integradora","Tarragona, Margarita","Terapia psicológica; 31(1); 115-125","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000100011&lang=pt" 
"S0021-75572013000200014-scl","Manifestações clínicas, terapêutica e evolução de crianças e adolescentes com esofagite eosinofílica","Rodrigues, Maraci, D&#039;Amico, Maria Fernanda M., Patiño, Fatima Regina Almeida, Barbieri, Dorina, Damião, Aderson Omar Mourão Cintra, Sipahi, Aytan M.","Jornal de Pediatria; 89(2); 197-203","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000200014&lang=pt" 
"S2224-61852013000100008-cub","Selección y evaluación de una planta de tratamiento de agua para la Central Termoeléctrica Este Habana","del Toro-Álvarez, Dania, Castellanos-Ortiz, Fidel F., Probance-Caro, Eyilennys","Tecnología Química; 33(1); 79-92","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100008&lang=pt" 
"S2224-61852013000100004-cub","Secadores solares directos: Una experiencia para su extensión y generalización en la zona oriental de Cuba","Bergues-Ricardo, Ciro César, Bérriz-Pérez, Luis, Griñán-Villafañe, Pedro","Tecnología Química; 33(1); 31-40","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100004&lang=pt" 
"S2224-61852013000100009-cub","Comparación experimental de un aceite vegetal y un aceite mineral básico como lubricantes en el par tribológico acero-babbit","Rodríguez-Martínez, Calixto, Lafargue-Pérez, Francisco","Tecnología Química; 33(1); 93-101","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100009&lang=pt" 
"S2224-61852013000100006-cub","Aplicación de la velocidad de aeración para la lixiviación amoniacal de Ni y Co a escala industrial","Magaña-Haynes, María Elena, Rojas-Vargas, Armando","Tecnología Química; 33(1); 46-58","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100006&lang=pt" 
"S2224-61852013000100010-cub","","Rodríguez-Machín, Liset, Pérez-Bermúdez, Raúl, Ocaña-Guevara, Victor Samuel, Espinosa-Pedraja, Rubén, RamosGómez, Teresa, González-Morrel, Jesús","Tecnología Química; 33(1); 102-111","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100010&lang=pt" 
"S2224-61852013000100005-cub","Evaluación de floculantes en pulpas de carbonato de níquel del proceso CARON","Remedios-Gandol, Annabellis, García-Peña, Evangelia, Linares-Bong, Annia","Tecnología Química; 33(1); 41-45","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100005&lang=pt" 
"S2224-61852013000100001-cub","Automatización de la destilación de alcohol de la UEB destilería de la ronera Santiago de Cuba","Mulet-Hing, Mónica","Tecnología Química; 33(1); 1-9","Tecnología Química","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2224-61852013000100001&lang=pt" 
