"S0004-282X2000000300019-scl","Cluster-tic syndrome: report of five new cases","MONZILLO, PAULO HÉLIO, SANVITO, WILSON LUIZ, COSTA, AGNALDO R. DA","Arquivos de Neuro-Psiquiatria; 58(2B); 518-521","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300019&lang=pt" 
"S0004-282X2000000300012-scl","Fadiga na forma remitente recorrente da esclerose múltipla","MENDES, MARIA FERNANDA, TILBERY, HARLES PETER, BALSIMELL, SILVIA, FELIPE, EDUARDO, MOREIRA, MARCOS AURÉLIO, BARÃO-CRUZ, ANA MARIA","Arquivos de Neuro-Psiquiatria; 58(2B); 471-475","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300012&lang=pt" 
"S0004-282X2000000300011-scl","Fadiga e esclerose múltipla: estudo preliminar de 15 casos através de escalas de auto-avaliação","MENDES, MARIA FERNANDA, TILBERY, CHARLES PETER, FELIPE, EDUARDO","Arquivos de Neuro-Psiquiatria; 58(2B); 467-470","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300011&lang=pt" 
"S0004-282X2000000300014-scl","Anatomia microcirúrgica da região selar em cadáveres a fresco utilizando técnica fotográfica com fluoresceína","HENRIQUES, JOSÉ GILBERTO DE BRITO, PIANETTI, GERALDO","Arquivos de Neuro-Psiquiatria; 58(2B); 485-493","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300014&lang=pt" 
"S0004-282X2000000300015-scl","Ausência de efeito de gênero em esquizofrenia familiar um estudo brasileiro","MESSAS, GUILHERME P, GENTIL, VALENTIM, GILL, MICHAEL, MURRAY, ROBIN, VALLADA, HOMERO PINTO","Arquivos de Neuro-Psiquiatria; 58(2B); 494-498","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300015&lang=pt" 
"S0004-282X2000000300018-scl","Espasmos infantis: experiência em treze casos","FONSECA, LUIZ FERNANDO, OLIVEIRA, ANDRÉA LARA","Arquivos de Neuro-Psiquiatria; 58(2B); 512-517","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300018&lang=pt" 
"S0004-282X2000000300017-scl","Carcinoma de plexo coróide: relato de quinze casos","BLEGGI-TORRES, LUIZ F., URBAN, LINEI A. B. D., ANTONIUK, AFONSO, CARBONI, PAULO, RAMINA, RICARDO, GUGELMIN, ELIZABETH S.","Arquivos de Neuro-Psiquiatria; 58(2B); 505-511","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300017&lang=pt" 
"S0004-282X2000000300021-scl","Neuropsychological sequelae in Kleine-Levin syndrome: case report","FONTENELLE, LEONARDO, MENDLOWICZ, MAURO V., GILLIN, J. CHRISTIAN, MATTOS, PAULO, VERSIANI, MÁRCIO","Arquivos de Neuro-Psiquiatria; 58(2B); 531-534","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300021&lang=pt" 
"S0004-282X2000000300022-scl","De novo psychogenic seizures after epilepsy surgery: case report","MONTENEGRO, MARIA AUGUSTA, GUERREIRO, MARILISA M., SCOTONI, ANNA ELISA, STELLA, FLORINDO, LEONE, ANDRÉA A.A., HONORATO, DONIZETE C., DAMASCENO, BENITO P., GUERREIRO, CARLOS A. M., CENDES, FERNANDO","Arquivos de Neuro-Psiquiatria; 58(2B); 535-537","Arquivos de Neuro-Psiquiatria","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300022&lang=pt" 
"S0004-282X2000000300026-scl","O uso de procedimentos de estruturação de rotina em indivíduos com anóxia cerebral: relato de caso","GOUVEIA, PAULA A. R., BRUCKI, SONIA M. D., BOLOGNANI, SÍLVIA A. PRADO, BEZERRA, ALEXANDRE B., BUENO, ORLANDO F.A.","Arquivos de Neuro-Psiquiatria; 58(2B); 560-565","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300026&lang=pt" 
"S0004-282X2000000300025-scl","Fênomeno de Raynaud grave associado a terapia com interferon-beta para esclerose múltipla: relato de caso","CRUZ, BORIS AFONSO, QUEIROZ, EUSTÁQUIO DE, NUNESi, SIMONE VILELA, CRUZ FILHO, ACHILES, CAMPOS, GILBERTO BELISARIO, MONTEIRO, ERNESTO LENTZ DE CARVALHO, CRIVELLARI, HUMBERTO","Arquivos de Neuro-Psiquiatria; 58(2B); 556-559","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300025&lang=pt" 
"S0004-282X2000000300027-scl","Mudança no padrão biológico da migrânea com aura após a utilização da tetrabenazina: relato de caso","PIOVESAN, ELCIO JULIATO, LANGE, MARCOS CRISTIANO, TEIVE, HÉLIO AURÉLIO GHIZONI, TATSUI, CLÁUDIO ESTEVES, KOWACS, PEDRO ANDRÉ, PIOVESAN, LICIANE MAIA, WERNECK, LINEU CESAR","Arquivos de Neuro-Psiquiatria; 58(2B); 566-571","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300027&lang=pt" 
"S0004-282X2000000300028-scl","Múltiplos tuberculomas intracerebrais na vigência de terapia específica para tuberculose pulmonar: a propósito de um caso","PIMENTEL, MARIA LÚCIA VELLUTINI, ALVES, SILVIA MARIA VIDAL, NOVIS, SÉRGIO A. PEREIRA, BRANDÃO, RAFAEL ZANDANI, BELO NETO, EPAMINONDAS","Arquivos de Neuro-Psiquiatria; 58(2B); 572-577","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300028&lang=pt" 
"S0004-282X2000000300029-scl","Demência por neurossífilis: evolução clínica e neuropsicológica de um paciente","VARGAS, ANTONIO PEDRO, CAROD-ARTAL, FRANCISCO JAVIER, DEL NEGRO, MARIA CRISTINA, RODRIGUES, MAIRA PINTO CAUCHIOLI","Arquivos de Neuro-Psiquiatria; 58(2B); 578-582","Arquivos de Neuro-Psiquiatria","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2000000300029&lang=pt" 
"S0100-84042000000200009-scl","Palinologia de espécies da tribo Eupatorieae (Compositae Giseke) ocorrentes na Restinga de Carapebus, Carapebus, Rio de Janeiro","MENDONÇA, CLAUDIA BARBIERI FERREIRA, GONÇALVES-ESTEVES, VANIA","Brazilian Journal of Botany; 23(2); 195-205","Brazilian Journal of Botany","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200009&lang=pt" 
"S0100-84042000000200010-scl","Spatial genetic structure within natural populations of Machaerium villosum Vog. (Leguminosae) at Moji-Guaçu region, SP, Brazil","GIUDICE NETO, JOÃO DEL, KAGEYAMA, PAULO YOSHIO","Brazilian Journal of Botany; 23(2); 207-215","Brazilian Journal of Botany","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200010&lang=pt" 
"S0100-84042000000200006-scl","Análise ultra-estrutural de folhas de três espécies de Solanaceae após inoculação com o vírus da necrose branca do tomateiro (VNBT - Tymovirus)","TANAKA, FRANCISCO ANDRÉ OSSAMU, MACHADO, SÍLVIA RODRIGUES, BARRADAS, MARIA MÉRCIA","Brazilian Journal of Botany; 23(2); 161-167","Brazilian Journal of Botany","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200006&lang=pt" 
"S0100-84042000000200001-scl","Development, structure and distribution of colleters in Mandevilla illustris and M. velutina (Apocynaceae)","APPEZZATO-DA-GLÓRIA, BEATRIZ, ESTELITA, MARIA EMÍLIA MARANHÃO","Brazilian Journal of Botany; 23(2); 113-120","Brazilian Journal of Botany","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200001&lang=pt" 
"S0100-84042000000200003-scl","Growth and leaf demography of two Cecropia species","SANTOS, FLAVIO A.M.","Brazilian Journal of Botany; 23(2); 133-141","Brazilian Journal of Botany","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200003&lang=pt" 
"S0100-84042000000200004-scl","Distribuição e quantificação de classes de vegetação do Pantanal através de levantamento aéreo","SILVA, MARTA PEREIRA DA, MAURO, RODINEY, MOURÃO, GUILHERME, COUTINHO, MARCOS","Brazilian Journal of Botany; 23(2); 143-152","Brazilian Journal of Botany","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200004&lang=pt" 
"S0100-84042000000200005-scl","Estudo de nutrição mineral in vitro relacionado à adaptação de Sinningia allagophylla (Martius) Wiehler (Gesneriaceae) às condições de cerrado","NOVAES GOMES, MÁRCIA A., SHEPHERD, SIMONE L. KIRSZENZAFT","Brazilian Journal of Botany; 23(2); 153-159","Brazilian Journal of Botany","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200005&lang=pt" 
"S0100-84042000000200007-scl","Potencial plástico de Cabralea canjerana subsp. polytricha (Adr. Juss.) Penn. (Meliaceae) e seu papel na formação de ecótipos em áreas de cerrado e vereda, Uberlândia, MG","FUZETO, ADRIANA PAULA, LOMÔNACO, CECÍLIA","Brazilian Journal of Botany; 23(2); 169-176","Brazilian Journal of Botany","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200007&lang=pt" 
"S0100-84042000000200008-scl","Padrões de distribuição geográfica dos táxons brasileiros de Eragrostis (Poaceae, Chloridoideae)","BOECHAT, SONJA DE CASTRO, LONGHI-WAGNER, HILDA M.","Brazilian Journal of Botany; 23(2); 177-194","Brazilian Journal of Botany","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200008&lang=pt" 
"S0100-84042000000200002-scl","Padrões estruturais quantitativos de bancos de Sargassum (Phaeophyta, Fucales) do litoral dos estados do Rio de Janeiro e São Paulo, Brasil","SZÉCHY, MARIA TERESA M. DE, PAULA, ÉDISON J. DE","Brazilian Journal of Botany; 23(2); 121-132","Brazilian Journal of Botany","Português","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200002&lang=pt" 
"S0100-84042000000200011-scl","Pollination and other biotic interactions in figs of Ficus eximia Schott (Moraceae)","PEREIRA, RODRIGO AUGUSTO SANTINELO, SEMIR, JOÃO, MENEZES JR., AYRES DE OLIVEIRA","Brazilian Journal of Botany; 23(2); 217-224","Brazilian Journal of Botany","Inglês","2000","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042000000200011&lang=pt" 
