"S0101-81082004000100012-scl","Resenha do livro &#039;Looking for Spinoza: Joy, Sorrow and the Feeling Brain&#039;","Silva, Maurício Marx e","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 86-86","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100012&lang=pt" 
"S0101-81082004000100004-scl","Relato do uso de clozapina em 56 pacientes atendidos pelo Programa de Atenção à Esquizofrenia Refratária da Secretaria da Saúde e do Meio Ambiente do Estado do Rio Grande do Sul","Gama, Clarissa Severino, Souza, Camila Morelatto de, Lobato, Maria Inês, Abreu, Paulo Silva Belmonte de","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 21-28","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100004&lang=pt" 
"S0101-81082004000100007-scl","Cirurgia bariátrica: aspectos clínico-cirúrgicos e psiquiátricos","Fandiño, Julia, Benchimol, Alexander K., Coutinho, Walmir F., Appolinário, José C.","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 47-51","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100007&lang=pt" 
"S0101-81082004000100008-scl","Uma revisão sobre depressão como fator de risco na Doença de Parkinson e seu impacto na cognição","Silberman, Cláudia Débora, Laks, Jerson, Rodrigues, Cláudia Soares, Engelhardt, Eliasz","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 52-60","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100008&lang=pt" 
"S0101-81082004000100003-scl","Prevalência de sintomas depressivos em uma amostra de prostitutas de Porto Alegre","Schreiner, Lucas, Paim, Leonardo Ludwig, Ramos, Fabiano, Cunha Filho, Edson Vieira, Martins, Diogo Marílio, Silva Junior, Claudio Lopes, Baú, Marcelo Coutinho, Cardinal, Tiago Madeira, Furtado, Nina Rosa, Picon, Patrícia","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 13-20","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100003&lang=pt" 
"S0101-81082004000100005-scl","Desenvolvimento da versão em português da Escala de Avaliação de Mania de Bech-Rafaelsen (EAM-BR)","Shansis, Flávio, Berlim, Marcelo T., Mattevi, Betina, Maldonado, Gabriela, Izquierdo, Ivan, Fleck, Marcelo","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 30-38","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100005&lang=pt" 
"S0101-81082004000100006-scl","Estudo de fidedignidade inter-avaliadores de uma escala para a avaliação da interação mãe-bebê","Scappaticci, Anne Lise Sandoval Silveira, Iacoponi, Eduardo, Blay, Sérgio L.","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 39-46","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100006&lang=pt" 
"S0101-81082004000100009-scl","A hipótese imunológica no Transtorno Obsessivo-Compulsivo: revisão de um subtipo (PANDAS) com manifestação na infância","Ronchetti, Ramiro, Böhme, Eduardo Siaim, Ferrão, Ygor Arzeno","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 62-69","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100009&lang=pt" 
"S0101-81082004000100010-scl","A abordagem Cognitivo-Comportamental dos sonhos de alcoolistas","Araujo, Renata Brasil, Oliveira, Margareth da Silva, Piccoloto, Luciane Benvegnu, Magrinelli, Mylène, Szupszynski, Karen","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 70-77","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100010&lang=pt" 
"S0101-81082004000100011-scl","A abordagem evolucionista do transtorno de personalidade anti-social","Vasconcellos, Silvio José Lemos, Gauer, Gabriel José Chittó","Revista de Psiquiatria do Rio Grande do Sul; 26(1); 78-85","Revista de Psiquiatria do Rio Grande do Sul","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81082004000100011&lang=pt" 
"S0864-03192004000100001-cub","","Paez Armenteros, Jovita","Revista Cubana de Enfermería; 20(1); 1-1","Revista Cubana de Enfermería","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03192004000100001&lang=pt" 
