"S1130-05582009000100004-esp","Aplicaciones extraorales del bisturí piezoeléctrico","González Lagunas, J., Molina Montes, J., Mareque Bueno, J.","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 26-31","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100004&lang=pt" 
"S1130-05582009000100007-esp","Quiste óseo simple atípico: Presentación de un caso clínico","González, L.R, Stolbizer, F., Gianunzio, G., Mauriño, N., Paparella, M.L.","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 46-50","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100007&lang=pt" 
"S1130-05582009000100010-esp","Histiocitoma fibroso Benigno lingual: Un hallazgo infrecuente","Torres Gómez, Francisco Javier, Torres Carranza, Eusebio, Moreno Corral, Sandra","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 63-64","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100010&lang=pt" 
"S1130-05582009000100005-esp","Colgajo frontal: Método sencillo en la reconstrucción de defectos cutáneos nasales extensos","González-García, R., Navas-Gías, L., Rodríguez-Campo, F.J., Sastre-Pérez, J.","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 32-38","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100005&lang=pt" 
"S0036-36342009000100001-mex","En el umbral del segundo medio siglo de Salud Pública de México","","Salud Pública de México; 51(1); 1-2","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100001&lang=pt" 
"S0036-36342009000100002-mex","Mordedura de serpiente en pediatría: experiencia de seis años del Hospital Universitario de Monterrey, NL","De la O Cavazos, Manuel Enrique, Cázares Rangel, Joel, Montes Tapia, Ped Fernando, Valdés Burnes, Dora Alicia, Rosas Herrera, Brenda Sagrario","Salud Pública de México; 51(1); 3-3","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100002&lang=pt" 
"S0036-36342009000100008-mex","Rapid response to a case of mumps: implications for preventing transmission at a medical research facility","Salmón-Mulanovich, Gabriela, Utz, Gregory, Lescano, Andrés G, Bentzel, David E, Blazes, David L","Salud Pública de México; 51(1); 34-38","Salud Pública de México","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100008&lang=pt" 
"S0036-36342009000100010-mex","Eficiencia técnica de la atención al paciente con diabetes en el primer nivel","Salinas-Martínez, Ana María, Amaya-Alemán, María Agustina, Arteaga-García, Julio César, Núñez-Rocha, Georgina Mayela, Garza-Elizondo, María Eugenia","Salud Pública de México; 51(1); 48-58","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100010&lang=pt" 
"S0036-36342009000100011-mex","Relación del polimorfismo TaqI del gen del receptor de la vitamina D con la lepra lepromatosa en población mexicana","Velarde Félix, Jesús Salvador, Cázarez Salazar, Silvestre Guadalupe, Castro Velázquez, Rafael, Rendón Maldonado, José Guadalupe, Rangel Villalobos, Héctor","Salud Pública de México; 51(1); 59-61","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100011&lang=pt" 
"S0036-36342009000100012-mex","Public Health Workforce in Latin America and the Caribbean: assessment of education and labor in 17 countries","Magaña-Valladares, Laura, Nigenda-López, Gustavo, Sosa-Delgado, Nidia, Ruiz-Larios, José Arturo","Salud Pública de México; 51(1); 62-75","Salud Pública de México","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100012&lang=pt" 
"S0036-36342009000100003-mex","Comment on serotypes and susceptibility of Streptococcus pneumoniae strains isolated from children in Mexico","Rodgers, Gail L., Mercado, Gerardo, Bierschwale, Hans, Paradiso, Peter","Salud Pública de México; 51(1); 4-5","Salud Pública de México","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100003&lang=pt" 
"S0036-36342009000100005-mex","Prevalencia y factores de riesgo de hipertensión arterial en escolares mexicanos: caso Sabinas Hidalgo","Aregullin-Eligio, Enrique Oliver, Alcorta-Garza, María Cándida","Salud Pública de México; 51(1); 14-18","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100005&lang=pt" 
"S0036-36342009000100004-mex","Social networks and health-related quality of life: a population based study among older adults","Gallegos-Carrillo, Katia, Mudgal, Jyoti, Sánchez-García, Sergio, Wagner, Fernando A, Gallo, Joseph J, Salmerón, Jorge, García-Peña, Carmen","Salud Pública de México; 51(1); 06-13","Salud Pública de México","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000100004&lang=pt" 
"S1130-05582009000100003-esp","Asimetrias craneofaciales: análisis radiográfico en los planos frontal y basal en individuos de ambos sexos de 18 a 22 años","Hernández Alfaro, Federico","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 24-25","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100003&lang=pt" 
"S1130-05582009000100011-esp","","","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 65-66","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100011&lang=pt" 
"S1130-05582009000100009-esp","Quiste odontogénico glandular: diagnóstico diferencial y manejo de lesiones quísticas maxilares","López Vaquero, D., Infante Cossío, P., Acosta Feria, M., Hernández Gutiérrez, J., García-Perla García, A., Gutiérrez Pérez, J.L.","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 57-62","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100009&lang=pt" 
"S1130-05582009000100006-esp","Estudio biomecánico experimental del sistema musculo-esquelético masticatorio: Aplicaciones para el estudio de la osteosíntesis","Cebrián Carretero, J.L., Carrascal Morillo, M.T., Vincent Fraile, G., Ortiz de Artiñano, F.","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 39-45","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100006&lang=pt" 
"S1130-05582009000100008-esp","Mucocele del seno maxilar post-traumático","Charro-Huerga, E., Ferreras Granado, J., Vázquez Mahía, I., López-Cedrún, J.L.","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 51-55","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100008&lang=pt" 
"S1130-05582009000100002-esp","Asimetrías craneofaciales: análisis radiográfico en los planos frontal y basal en individuos de ambos sexos de 18 a 22 años","Fucini, M.C., Baudo, J.E., Bencini, A.C., Sosa, L.A., Etchegoyen, L.M., Fornés, C.G., Solari, L., Milat, E.I.","Revista Española de Cirugía Oral y Maxilofacial; 31(1); 17-23","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582009000100002&lang=pt" 
"S0120-56332009000100007-col","","LÓPEZ-JARAMILLO, PATRICIO","Revista Colombiana de Cardiología; 16(1); 48-48","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000100007&lang=pt" 
"S0120-56332009000100006-col","Taquiarritmia fetal: Una revisión práctica","Jaramillo D, Juan F","Revista Colombiana de Cardiología; 16(1); 35-47","Revista Colombiana de Cardiología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332009000100006&lang=pt" 
